comid,metric,p10,p25,p50,p75,p90,source,result_type
14983016,Peak_Dur_2,1,4,13,29,47,inferred,predicted
14983016,Peak_Dur_5,1,1,2,5,12,inferred,predicted
14983016,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14983016,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14983016,Peak_10,328.08626457480096,441.17319041301903,1108.95324685091,1361.26941319058,1486.3083627297,model,predicted
14983016,Peak_2,144.28449479078898,197.05365971666697,334.570274337949,431.701333739127,469.40298389559007,model,predicted
14983016,Peak_5,254.4476,317.7074,520.8773,734.3003,809.1405,model,predicted
14983016,DS_Dur_WS,155.2875,187.475,209.8625,229.666666666667,244.8075,model,predicted
14983016,DS_Mag_50,1.01105398958111,2.64778573328653,4.70882565752107,7.03384166279744,9.82074032508006,model,predicted
14983016,DS_Mag_90,6.09628939668771,9.15848763464019,12.802194529416,18.2230245962247,25.6063707910921,model,predicted
14983016,DS_Tim,287.25,299.15,311.25,326.325,339.205,model,predicted
14983016,FA_Dur,2,2,3,5,7,obs,predicted
14983016,FA_Mag,6.86962516726331,11.4108069478824,17.4391110255234,34.0808595524035,68.0770890553906,model,predicted
14983016,FA_Tim,10.7425,25,36,45.8083333333334,56.5166666666667,model,predicted
14983016,Peak_Dur_10,1,1,1,2,4,obs,predicted
14983016,Peak_Fre_10,1,1,1,1,1,obs,predicted
14983016,SP_Dur,41,50.11875,61.0625,74.1166666666666,91.9,model,predicted
14983016,SP_Mag,138.147084118248,180.081904419247,226.965377235231,292.864897189881,360.408447699896,model,predicted
14983016,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
14983016,SP_Tim,232.333333333333,238,243,252,261.013333333333,model,predicted
14983016,Wet_BFL_Dur,62.1025,74.4416666666666,86.15,107.66875,128.1525,model,predicted
14983016,Wet_BFL_Mag_10,8.09818762375468,11.7647721877216,17.1681345271126,24.2607130571024,33.5043701802815,model,predicted
14983016,Wet_BFL_Mag_50,31.2994248002552,43.4767052863749,62.4425745771102,84.5704289277351,106.701978379727,model,predicted
14983016,Wet_Tim,121.09,143.075,156.8,168.925,182.01,model,predicted
