Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,209,NA,NA,NA,NA,NA,0.5,62,616,147,54,4.4,4.4,93,NA,121.5,122,NA,5,3,1560.0000000000005,799.5,1204.0000000000002,NA,2,2
1981,371,42,10,11,3,31.631625679609293,10,0.24000000000000005,28,32,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1982,218,220,12,12,6,50.01007747963047,8,0.14285714285714285,20,474,200,153,6.7,39,47,137,136,137,3,7,5,1560.0000000000005,799.5,1204.0000000000002,3,3,3
1983,168,235,11,12,9,136.94774847872867,25,0.42105263157894735,19,297,216,144,6.6,9,72,NA,122,163,NA,2,1,1560.0000000000005,799.5,1204.0000000000002,NA,2,1
1984,NA,179,NA,NA,NA,NA,NA,0.290528233151184,90,1280,89,52,6.3,16,37,NA,66,85,NA,4,1,1560.0000000000005,799.5,1204.0000000000002,NA,2,1
1985,422,71,6.7,12,2,40.99352360130723,0,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1986,313,229,11,12,NA,NA,NA,0.16666666666666666,84,1860,145,18,6.6,7.4,127,139,138,139,3,4,3,1560.0000000000005,799.5,1204.0000000000002,1,1,1
1987,NA,215,NA,NA,9,66.99767023674411,1,0.013698630136986254,13,920,202,26,7.3,40,176,NA,198,NA,NA,4,NA,1560.0000000000005,799.5,1204.0000000000002,NA,1,NA
1988,475,42,6.1,11,2,47.99696840928348,0,NA,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1989,NA,207,NA,NA,5,13.148975002393609,2,0.5134903922084759,28,873,179,28,5.9,81.5,151,NA,175,NA,NA,1,NA,1560.0000000000005,799.5,1204.0000000000002,NA,1,NA
1990,NA,365,NA,NA,NA,NA,NA,0.08333333333333333,63,12,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1991,NA,232,NA,NA,NA,NA,NA,0.0234491315136477,205,12,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1992,481,44,7,12,NA,NA,NA,NA,NA,61,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1993,NA,221,NA,NA,NA,NA,NA,0.38704376405466184,35,252,186,27,6.46,190,159,NA,NA,NA,NA,NA,NA,1560.0000000000005,799.5,1204.0000000000002,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,243,240,11,13,NA,NA,NA,0.3877917414721723,72,514,168,74,5.9,6.55,94,NA,132,NA,NA,4,NA,1560.0000000000005,799.5,1204.0000000000002,NA,2,NA
1996,NA,246,NA,NA,19,135.95999217700447,72,0.3461579395487442,101,687,145,28,5.799999999999999,107.5,117,NA,127,127,NA,1,1,1560.0000000000005,799.5,1204.0000000000002,NA,1,1
