p10,p25,p50,p75,p90,metric,comid,result_type
36,71,114,244.5,336,DS_Dur_WS,14992983,observed
256.8,288,325,334,353.2,DS_Tim,14992983,observed
13,14.5,18,23.5,25,DS_Mag_50,14992983,observed
15,17.25,25,26.5,27,DS_Mag_90,14992983,observed
2,2,3.5,5.5,6.4,FA_Dur,14992983,observed
38.7353492649778,40.19055200937653,42.99789049227917,47.753512810747985,52.71562645916583,FA_Mag,14992983,observed
10.9,12.25,14.5,27,46.80000000000001,FA_Tim,14992983,observed
0.04686147186147186,0.05090452847805789,0.06612903225806452,0.08636513553398313,0.22732380677311848,SP_ROC,14992983,observed
24.499999999999996,66.5,156,200.5,251.60000000000008,SP_Dur,14992983,observed
24,24,26.5,363.25,1014,SP_Mag,14992983,observed
68.80000000000001,106,173,243.5,283.4,SP_Tim,14992983,observed
50.800000000000004,63,139,196,247.40000000000003,Wet_BFL_Dur,14992983,observed
13.920000000000002,18,22,24,25.240000000000002,Wet_BFL_Mag_10,14992983,observed
20.6,24,26,50,274.50000000000006,Wet_BFL_Mag_50,14992983,observed
12.099999999999998,20.75,37,86.5,189.60000000000008,Wet_Tim,14992983,observed
104.5,105.25,106.5,107.75,108.5,Peak_Tim_10,14992983,observed
43.75,46,64,125.25,228.3,Peak_Tim_2,14992983,observed
91.4,99.5,120.5,143.5,155.2,Peak_Tim_5,14992983,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,14992983,observed
7.600000000000001,40,70,161,184.7,Peak_Dur_2,14992983,observed
1,1,1,2.5,5.200000000000001,Peak_Dur_5,14992983,observed
3735,3735,3735,3735,3735,Peak_10,14992983,observed
31.5,31.5,31.5,31.5,31.5,Peak_2,14992983,observed
2310,2310,2310,2310,2310,Peak_5,14992983,observed
1.1,1.25,1.5,1.75,1.9,Peak_Fre_10,14992983,observed
4.1000000000000005,5,6,8.5,15.099999999999998,Peak_Fre_2,14992983,observed
1,1,1,1.5,2.4000000000000004,Peak_Fre_5,14992983,observed
