comid,metric,p10,p25,p50,p75,p90,source,result_type
8060745,Peak_Dur_2,1,1,4,10,29,inferred,predicted
8060745,Peak_Dur_5,1,1,2,3,6,inferred,predicted
8060745,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8060745,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8060745,Peak_10,21947.4879312093,29029.774704262596,38474.4718812504,43647.6219971912,45715.74579628019,model,predicted
8060745,Peak_2,9406.385475507659,10942.4914394413,12212.9072606551,12749.7021224712,15252.250006034099,model,predicted
8060745,Peak_5,15921.85,18676.77,24756.73,29603.51,33089.07,model,predicted
8060745,DS_Dur_WS,94.5,119.96875,146.766666666666,167.15625,187.7625,model,predicted
8060745,DS_Mag_50,92.8088595441059,146.5457835333,217.591165620545,279.549208405424,315.026019114409,model,predicted
8060745,DS_Mag_90,164.352581944287,228.392354499139,316.304761955754,465.521811020276,636.69090372399,model,predicted
8060745,DS_Tim,273.315,282.9,297.5,308.5,321,model,predicted
8060745,FA_Dur,2,3,4,6,8,obs,predicted
8060745,FA_Mag,237.297026956843,342.37291790875,565.864742668555,942.514369015485,1503.61696283771,model,predicted
8060745,FA_Tim,8,13.8125,23.75,27.90625,42.55,model,predicted
8060745,Peak_Dur_10,1,1,1,2,4,obs,predicted
8060745,Peak_Fre_10,1,1,1,1,2,obs,predicted
8060745,SP_Dur,50.3708333333334,61.8083333333334,76.6666666666667,108.620833333334,139.55,model,predicted
8060745,SP_Mag,2207.36332821105,3233.07398780101,4764.64552894125,6934.82808564728,11881.358936655,model,predicted
8060745,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
8060745,SP_Tim,151.73,186.25,214.575,234.8,243.1275,model,predicted
8060745,Wet_BFL_Dur,69.8725,104,141.5125,170.983333333334,194.1625,model,predicted
8060745,Wet_BFL_Mag_10,276.744210270601,365.202369392065,621.427055545776,906.476544774991,1205.8377248298,model,predicted
8060745,Wet_BFL_Mag_50,796.969407352824,1291.8607460461,1836.3993741005,2362.20340794917,2795.17915086005,model,predicted
8060745,Wet_Tim,50.5,60.7645833333333,71.5,83.38125,99.175,model,predicted
