p10,p25,p50,p75,p90,metric,comid,result_type
103.80000000000001,145,182,210.5,261.20000000000005,DS_Dur_WS,8063597,observed
245.60000000000002,263.5,274,311.75,323.2,DS_Tim,8063597,observed
24.14,29.1,34,36,37.14,DS_Mag_50,8063597,observed
30.88,34,37,39.7,54.1,DS_Mag_90,8063597,observed
2,3,4,5,7.5,FA_Dur,8063597,observed
58.00772330261475,69.49321253783543,181.48436177988538,487.2063427318466,1269.3738153093457,FA_Mag,8063597,observed
19.5,28.75,43,57.5,66,FA_Tim,8063597,observed
0.025912618083670715,0.029201680672268904,0.039230769230769236,0.13294270833333333,0.1808433935827379,SP_ROC,8063597,observed
16.8,23.5,69.5,135.5,177.10000000000002,SP_Dur,8063597,observed
55.8,179,1255,2342.5,4173.000000000001,SP_Mag,8063597,observed
131.20000000000002,145,216.5,250,257.40000000000003,SP_Tim,8063597,observed
19.8,37,83,160.5,196.8,Wet_BFL_Dur,8063597,observed
28,32.5,35,37.5,42.74000000000001,Wet_BFL_Mag_10,8063597,observed
33,36.75,44,70.5,353.3000000000002,Wet_BFL_Mag_50,8063597,observed
38.8,55.5,95,120.5,150,Wet_Tim,8063597,observed
91.3,91.75,103.25,120.625,131.65,Peak_Tim_10,8063597,observed
87.60000000000001,121.875,137,161.5,172.60000000000002,Peak_Tim_2,8063597,observed
91,97,106,156.375,195,Peak_Tim_5,8063597,observed
1,1,1.5,2.75,4.1000000000000005,Peak_Dur_10,8063597,observed
1,1,3.5,6,10.100000000000001,Peak_Dur_2,8063597,observed
1.7000000000000002,2,2,3.25,5.499999999999999,Peak_Dur_5,8063597,observed
11160.000000000004,11160.000000000004,11160.000000000004,11160.000000000004,11160.000000000004,Peak_10,8063597,observed
3210,3210,3210,3210,3210,Peak_2,8063597,observed
6396.0000000000055,6396.0000000000055,6396.0000000000055,6396.0000000000055,6396.0000000000055,Peak_5,8063597,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,8063597,observed
1,1,2,3,4.100000000000001,Peak_Fre_2,8063597,observed
1,1,1.5,2,2.3,Peak_Fre_5,8063597,observed
