p10,p25,p50,p75,p90,metric,comid,result_type
89.2,155.25,173.5,236.25,246.2,DS_Dur_WS,20277013,observed
324.5,345.25,359,380,386.40000000000003,DS_Tim,20277013,observed
8.935,12.5,16,18.625,20.7,DS_Mag_50,20277013,observed
11.600000000000001,17.9,22.35,29,33.8,DS_Mag_90,20277013,observed
3.8000000000000003,5,6,6.5,7.4,FA_Dur,20277013,observed
55.27328978873725,70.25676191424687,70.9068237673215,81.40774007591239,89.6222779428258,FA_Mag,20277013,observed
24.6,30,33,36,48.60000000000001,FA_Tim,20277013,observed
0.04121541950113379,0.046536796536796536,0.060240963855421686,0.07894736842105263,0.09720620842572063,SP_ROC,20277013,observed
23.4,36,49,72,77.2,SP_Dur,20277013,observed
41.6,46.25,78,145.25,186.09999999999997,SP_Mag,20277013,observed
289.2,295,303,328,337.40000000000003,SP_Tim,20277013,observed
63.2,87.25,140.5,166.75,229.2,Wet_BFL_Dur,20277013,observed
9.07,12.75,16,17.125,27.599999999999994,Wet_BFL_Mag_10,20277013,observed
20,23.5,38,58.25,73,Wet_BFL_Mag_50,20277013,observed
87.3,132.25,173,208.25,236.7,Wet_Tim,20277013,observed
284.6,285.5,289.5,293.5,294.4,Peak_Tim_10,20277013,observed
261.3,273,279,292,296.9,Peak_Tim_2,20277013,observed
277.3,285.25,289,293.5,295,Peak_Tim_5,20277013,observed
2.6,3.5,4.5,5,5,Peak_Dur_10,20277013,observed
2,10,21,33,44,Peak_Dur_2,20277013,observed
2.6,3.5,7,12.5,19.6,Peak_Dur_5,20277013,observed
202.2,202.2,202.2,202.2,202.2,Peak_10,20277013,observed
105.5,105.5,105.5,105.5,105.5,Peak_2,20277013,observed
159.4,159.4,159.4,159.4,159.4,Peak_5,20277013,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,20277013,observed
1,1,2,4,4.4,Peak_Fre_2,20277013,observed
1,1,2,2.5,3,Peak_Fre_5,20277013,observed
