p10,p25,p50,p75,p90,metric,comid,result_type
57.6,121,139,163,181.6,DS_Dur_WS,348435,observed
348.6,360.5,372,388.5,399.6,DS_Tim,348435,observed
0,0,26,263,853.8000000000002,DS_Mag_50,348435,observed
514.8000000000002,813,926.7,1060,1401.6000000000008,DS_Mag_90,348435,observed
1,2,2.5,4,5.900000000000002,FA_Dur,348435,observed
397.02384842830475,645.2493198212799,931.9346713165381,1452.396299378376,2374.93677990376,FA_Mag,348435,observed
0,0,3,12,33.7,FA_Tim,348435,observed
0.05520444556656369,0.08018223207182106,0.11428571428571428,0.14366735288643556,0.1788364118151352,SP_ROC,348435,observed
37.6,52,87,134,181.40000000000003,SP_Dur,348435,observed
2098,2235,2920,3590,5772,SP_Mag,348435,observed
206.60000000000002,240,290,310,331.2,SP_Tim,348435,observed
77,119,142,192,214.20000000000002,Wet_BFL_Dur,348435,observed
0,10.40000000000001,487.20000000000005,786,962.8800000000001,Wet_BFL_Mag_10,348435,observed
1508,1680,1880,2570,3484.0000000000014,Wet_BFL_Mag_50,348435,observed
59.2,111,130,155,174.8,Wet_Tim,348435,observed
129.1,144.25,169.5,211.75,237.1,Peak_Tim_10,348435,observed
130.3,165.375,190,214.75,228.25000000000003,Peak_Tim_2,348435,observed
109,129,195.25,231.875,245,Peak_Tim_5,348435,observed
1.2,1.5,2,19,29.199999999999996,Peak_Dur_10,348435,observed
1,1,11,52,63.7,Peak_Dur_2,348435,observed
1,2.25,6,9.75,28.5,Peak_Dur_5,348435,observed
6602.000000000002,6602.000000000002,6602.000000000002,6602.000000000002,6602.000000000002,Peak_10,348435,observed
3900,3900,3900,3900,3900,Peak_2,348435,observed
5736.000000000001,5736.000000000001,5736.000000000001,5736.000000000001,5736.000000000001,Peak_5,348435,observed
1.2,1.5,2,3.5,4.3999999999999995,Peak_Fre_10,348435,observed
1,1,4,5,8,Peak_Fre_2,348435,observed
1,1.25,3.5,5,5.5,Peak_Fre_5,348435,observed
