Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,354,NA,NA,NA,NA,NA,0.09999999999999998,246,3270,108,27,7.959999999999999,11,81,103,107,103,2,5,2,2559.000000000001,545,1432.0000000000005,1,3,1
1981,106,300,2.7,7.050000000000001,4,12.020601585517309,5,0.04545454545454549,47,12,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1982,228,210,10,17,6,6.9062072502724154,7,0.3361175115207373,13,1440,197,157,5.9,9.1,40,80,90,137,1,13,6,2559.000000000001,545,1432.0000000000005,1,5,3
1983,107,295,12,13,6,23.00897237668071,25,0.05263157894736842,128,1560,167,95,7.2,11,72,NA,146.5,163,NA,6,1,2559.000000000001,545,1432.0000000000005,NA,4,1
1984,NA,306,NA,NA,NA,NA,NA,0.04494382022471914,217,1400,89,53,15,18,36,NA,85,NA,NA,3,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
1985,180,312,10,13,7,38.000987318891205,0,0.07142857142857145,112,17,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1986,133,328,5.8,13,NA,NA,NA,0.05718954248366013,184,3310,144,18,10.7,36,126,139,147.5,138,3,8,4,2559.000000000001,545,1432.0000000000005,1,2,1
1987,130,271,2.1,3.2,9,13.038773473110098,3,0.0500312695434646,142,206,129,34,14,44,95,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1988,65,339,1.9,2.5,6,4.78229503776493,23,0.07142857142857134,64,11,275,240,9.18,12,35,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1989,58,322,4,10.020000000000007,3,13.005592254098794,34,0.06666666666666667,143,917,179,141,9.9,11,38,NA,175,NA,NA,1,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
1990,140,344,3.95,8.5,7,12.8635224194825,2,0.03191850594227509,98,24,246,232,9.51,11,14,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1991,52,333,2.4,3,4,8.795322451386111,31,0.07142857142857142,174,33,159,41,4.9,8.1,118,NA,154,NA,NA,1,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
1992,148,310,2.9,11,NA,NA,NA,0.06289556962025314,164,313,146,127,5.1,11,19,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1993,NA,363,NA,NA,7,6.384174706154781,21,0.03827519379844957,185,337,178,86,12,13,92,NA,111,NA,NA,3,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
1994,137,317,2.8,14,3,10.09554486738691,6,0.043478260869565064,72,13,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
1995,191,278,11,13,3,33.99747625842615,37,0.06066176470588235,110,509,168,80,12.9,19,88,NA,158,101,NA,6,1,2559.000000000001,545,1432.0000000000005,NA,4,1
1996,176,250,11,13,4,47.98683473371556,72,0.10526315789473684,100,457,150,47,13,19,103,NA,134.5,NA,NA,4,NA,2559.000000000001,545,1432.0000000000005,NA,2,NA
1997,330,131,11,14,NA,NA,NA,0.125,34,3840,97,37,14,22,60,92,101.5,91,2,10,3,2559.000000000001,545,1432.0000000000005,1,4,1
1998,187,279,11,14.400000000000006,NA,NA,NA,0.03143418467583497,21,536,258,163,11,15,95,NA,106,NA,NA,4,NA,2559.000000000001,545,1432.0000000000005,NA,3,NA
1999,201,263,9,11,2,82.9903366402358,55,0.07142857142857142,128,1060,135,35,12,19,100,NA,114,NA,NA,3,NA,2559.000000000001,545,1432.0000000000005,NA,3,NA
2000,61,325,4.6,10,2,39.994649782309416,38,0.043478260869565064,172,795,153,55,11.8,16,98,NA,142.5,NA,NA,2,NA,2559.000000000001,545,1432.0000000000005,NA,2,NA
2001,69,320,1.9,2.3120000000000003,3,11.176148115880762,10,0.06666666666666672,108,16,212,192,9.4,10,20,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2002,62,333,2.13,2.6390000000000002,NA,NA,NA,0.014814814814814762,110,14.1,223,200,6.1370000000000005,12,23,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2003,35,358,3.1,3.16,NA,NA,NA,0.01027078591903843,139,45.6,219,190,7.2890000000000015,11.6,29,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2004,213,310,9.3,12,NA,NA,NA,0.07526881720430119,59,18,251,224,8.5,12,27,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2005,177,265,9.3,12.400000000000006,NA,NA,NA,0.08333333333333333,31,519,234,77,10,14,157,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2006,200,215,9.6,18,3,44.997795215911616,61,0.08,14,639,201,125,18,23,76,NA,184,91,NA,6,1,2559.000000000001,545,1432.0000000000005,NA,3,1
2007,92,311,3.1500000000000004,9.290000000000003,NA,NA,NA,0.040000000000000036,174,339,137,88,9.57,10,49,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2008,174,324,7.5,10,2,9.17325394200588,5,0.05971479500891258,93,16,231,194,9.5,13,37,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2009,68,306,2.1,4.3,NA,NA,NA,0.06666666666666667,85,52,221,89,11,14,132,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,250,242,5.71,12,8,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2011,224,291,9.9,11,2,43.977941576789526,23,0.058823529411764705,121,526,170,110,11,14,60,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2012,125,265,3,9.46,NA,NA,NA,0.06904761904761905,39,100,226,77,12,18,149,NA,167,NA,NA,1,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
2013,184,297,3.05,6.540000000000003,3,14.40185364410467,22,0.02739726027397263,100,92.4,197,173,13.04,15.9,24,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2014,47,328,1.6,2.8,5,11.208798988362204,29,0.023437500000000056,190,15.8,138,23,3.5,10.1,115,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2015,144,324,2.1500000000000004,11,NA,NA,NA,0.0701754385964913,85,13,239,230,4.6,8.8,9,NA,NA,NA,NA,NA,NA,2559.000000000001,545,1432.0000000000005,NA,NA,NA
2016,247,182,12,16,7,10.001166638100132,33,0.06066176470588235,13,1390,169,67,11,13,102,NA,164,NA,NA,3,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
2017,85,318,4.49,8.402000000000001,NA,NA,NA,0.0117647058823529,184,1550,134,71,13.1,21.1,63,NA,99,129,NA,9,2,2559.000000000001,545,1432.0000000000005,NA,3,1
2018,195,272,3.42,13.2,2,15.598140736296628,34,0.013513513513513585,95,352,177,140,11.5,13.6,37,NA,172,NA,NA,1,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
2019,199,268,10.4,13.2,2,9.743250839204793,4,0.024000000000000056,107,457,161,60,14.3,19,101,NA,136,NA,NA,1,NA,2559.000000000001,545,1432.0000000000005,NA,1,NA
