p10,p25,p50,p75,p90,metric,comid,result_type
76.2,148,202,250,295.8,DS_Dur_WS,8006491,observed
255,312.5,333,362,373,DS_Tim,8006491,observed
8.544,9.55,10.8,12.6,31.38000000000007,DS_Mag_50,8006491,observed
10.5696,11.565000000000001,20,144.5,206.0000000000001,DS_Mag_90,8006491,observed
2,3,3,6,7.600000000000001,FA_Dur,8006491,observed
25.794144995646356,41.512314677077114,102.00028981260589,183.0546818204442,194.99981108267565,FA_Mag,8006491,observed
0.20000000000000018,2,6,9,16.400000000000002,FA_Tim,8006491,observed
0.013498270816706478,0.023194603973704153,0.05262071795414834,0.07863246328941227,0.10133712805332648,SP_ROC,8006491,observed
37.60000000000001,63.75,93,105,144.3,SP_Dur,8006491,observed
200,258.5,457,617,762,SP_Mag,8006491,observed
164.70000000000002,213.25,257,277.25,285.1,SP_Tim,8006491,observed
37,53,87,120,196.40000000000003,Wet_BFL_Dur,8006491,observed
8.404399999999999,9.727500000000001,17.66000000000001,103.60000000000002,223.54000000000008,Wet_BFL_Mag_10,8006491,observed
13.280000000000001,174,291,491.75,613.2,Wet_BFL_Mag_50,8006491,observed
43.300000000000004,98.5,169.5,197.5,216.6,Wet_Tim,8006491,observed
94.8,97.5,115,138.5,152,Peak_Tim_10,8006491,observed
128.5,156,196.5,235.875,248,Peak_Tim_2,8006491,observed
108.2,125.5,142,147.5,154.60000000000002,Peak_Tim_5,8006491,observed
1.3,1.75,3,4.5,5.4,Peak_Dur_10,8006491,observed
2,4.5,14.5,29,38,Peak_Dur_2,8006491,observed
2.2,3,5,11,15.000000000000002,Peak_Dur_5,8006491,observed
4460,4460,4460,4460,4460,Peak_10,8006491,observed
652,652,652,652,652,Peak_2,8006491,observed
1900,1900,1900,1900,1900,Peak_5,8006491,observed
1,1,1,1,1,Peak_Fre_10,8006491,observed
1,1.75,2,4,5,Peak_Fre_2,8006491,observed
1,1,2,3,4.200000000000001,Peak_Fre_5,8006491,observed
