Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1987,101,279,3.4,3.5,NA,NA,NA,0.033908045977011525,257,6.8,22,18,3.27,3.3499999999999996,4,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1988,NA,313,NA,NA,NA,NA,NA,0.027402402402402423,105,4,208,194,2.8,3.1,14,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1989,64,333,3.5,3.6,NA,NA,NA,0.03333333333333336,286,3.9,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1990,NA,298,NA,NA,NA,NA,NA,0.02899159663865549,271,3.7,27,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1991,102,300,3.5,3.6,NA,NA,NA,0.0281746031746032,106,4,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1992,239,329,3.2,3.7,NA,NA,NA,0.03448275862068969,261,5,68,32,2.13,3.5,36,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1993,NA,313,NA,NA,NA,NA,NA,0.10128540305010894,35,449,278,76,7.85,214,202,NA,244,263,NA,47,1,624.2,216,493.20000000000005,NA,5,1
1994,255,271,3.3,3.5,NA,NA,NA,0.02985739750445629,58,4,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.2,216,493.20000000000005,NA,NA,NA
1995,255,326,3,4.359999999999999,NA,NA,NA,0.1509433962264151,38,652,288,128,214.5,283,160,274,245,286,25,138,43,624.2,216,493.20000000000005,3,4,4
1996,155,300,3.1,3.3999999999999995,1,7.236630835309194,2,0.2885714285714286,33,600,267,52,301.3,350,215,230,276,267,10,63,20,624.2,216,493.20000000000005,1,3,4
