p10,p25,p50,p75,p90,metric,comid,result_type
98.7,116,149.5,175.75,261.50000000000006,DS_Dur_WS,19791955,observed
274,298,328,366,381,DS_Tim,19791955,observed
73.35000000000001,103.5,163.25,298.75,384.45000000000005,DS_Mag_50,19791955,observed
167.72,177.25,251.5,405.25,582.0200000000006,DS_Mag_90,19791955,observed
2,2.5,4,5.5,6.299999999999999,FA_Dur,19791955,observed
178.20009985384806,206.50320160916027,248.5003077797012,720.729365298552,783.4689483792764,FA_Mag,19791955,observed
0,1,10.5,31.25,35.39999999999999,FA_Tim,19791955,observed
0.007204334589101929,0.010429194506638767,0.019292803970223326,0.06412382797796257,0.15770709170266622,SP_ROC,19791955,observed
19.700000000000003,28.25,53.5,97,139.00000000000003,SP_Dur,19791955,observed
207,263,1070,6440,8160,SP_Mag,19791955,observed
174.9,234,276.5,311.5,331,SP_Tim,19791955,observed
51.800000000000004,68.75,133.5,171.25,212.79999999999998,Wet_BFL_Dur,19791955,observed
66.74000000000005,74.475,121.4,329.5,1234.2700000000023,Wet_BFL_Mag_10,19791955,observed
228.4,643.75,1835,4901.25,6157,Wet_BFL_Mag_50,19791955,observed
39.6,74.5,127,158.5,169.8,Wet_Tim,19791955,observed
112.39999999999999,140,187.5,267,276.6,Peak_Tim_10,19791955,observed
96,160,211,248,260,Peak_Tim_2,19791955,observed
130,182,193,217.5,235.2,Peak_Tim_5,19791955,observed
1.4,2,3,3,11.399999999999995,Peak_Dur_10,19791955,observed
20,56,77,124,175,Peak_Dur_2,19791955,observed
1.8,4,8,29,38.399999999999984,Peak_Dur_5,19791955,observed
9400,9400,9400,9400,9400,Peak_10,19791955,observed
1210,1210,1210,1210,1210,Peak_2,19791955,observed
8160,8160,8160,8160,8160,Peak_5,19791955,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,19791955,observed
1,1,2,4,5,Peak_Fre_2,19791955,observed
1,1,1,3,4.399999999999999,Peak_Fre_5,19791955,observed
