Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,316,NA,NA,NA,NA,NA,0.21271846504559272,37,7430,279,110,807,2685,169,NA,253,NA,NA,35,NA,13580,4675,11260.000000000004,NA,5,NA
1981,217,333,20,576.8000000000004,NA,NA,NA,0.2033333333333333,10,31,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1982,265,314,50,59,NA,NA,NA,0.1875,51,6860,263,79,50,4150,184,NA,231,NA,NA,38,NA,13580,4675,11260.000000000004,NA,7,NA
1983,251,333,14,28,NA,NA,NA,0.1638418079096045,51,13400,282,69,58,11400,213,253,232,261.5,10,58,36,13580,4675,11260.000000000004,3,1,4
1984,NA,262,NA,NA,9,29.16217002320904,17,0.2,10,1440,252,34,28,35,218,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1985,292,259,29,106.50000000000051,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1986,88,294,29,31,NA,NA,NA,0.16710875331564987,45,10500,249,64,85,2085,185,NA,243,NA,NA,20,NA,13580,4675,11260.000000000004,NA,4,NA
1987,NA,331,NA,NA,NA,NA,NA,0.07142857142857142,300,34,31,15,32,33,16,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1988,81,290,14,14,NA,NA,NA,0.06666666666666667,69,21,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1989,NA,45,NA,NA,NA,NA,NA,0.06904761904761905,18,22,27,22,14,14,5,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1990,NA,324,NA,NA,NA,NA,NA,0.06666666666666667,11,17,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1991,NA,274,NA,NA,NA,NA,NA,0.3541666666666667,14,48,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1992,261,306,15,42,NA,NA,NA,0.11764705882352941,17,20,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1993,76,297,30,30,NA,NA,NA,0.2029520295202952,24,6210,273,72,53.1,3415,201,NA,242,NA,NA,18,NA,13580,4675,11260.000000000004,NA,5,NA
1994,236,308,16,824,NA,NA,NA,NA,NA,29,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,13580,4675,11260.000000000004,NA,NA,NA
1995,245,322,26,50,NA,NA,NA,0.17276720351390923,37,13500,285,107,1036,4490,178,NA,238,275.5,NA,57,7,13580,4675,11260.000000000004,NA,7,4
1996,160,276,27,35,NA,NA,NA,0.14807496984701327,21,5620,255,54,49.300000000000004,1740,201,228,239,228,1,6,1,13580,4675,11260.000000000004,1,2,1
