Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2001,NA,311,NA,NA,NA,NA,NA,0.03571428571428574,97,1.3,214,110,1,1.3,104,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,220,NA,NA,NA,NA,NA,0.06542935340403701,13,96.8,207,135,0.71,1.71,72,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,310,167,0.27,3.5540000000000007,2,1.3468969493066756,44,0.03317535545023696,14,397,153,88,2.827,5.8100000000000005,65,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2008,208,289,0.1,1.5130000000000001,NA,NA,NA,0.009681881051175695,69,26.1,220,109,5.724,13.4,111,NA,146,NA,NA,1,NA,1170,488,906,NA,1,NA
2009,296,171,0.45999999999999996,5.220000000000001,NA,NA,NA,0.09118770786949232,13,1150,158,27,1.794,5.06,131,NA,153,153,NA,2,2,1170,488,906,NA,1,1
2010,272,257,1.205,22.5,NA,NA,NA,0.06481481481481491,59,144,198,97,8.218,21.5,101,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2011,289,240,0.48,2.4339999999999993,4,12.996477343824703,58,0.05727987421383644,59,1060,181,18,5.109000000000001,414.5,163,176,170,175,1,16,6,1170,488,906,1,3,1
2012,181,240,0.86,1.84,NA,NA,NA,0.059544658493870375,40,79.4,200,37,1.296,11.6,163,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2013,367,132,0.54,3.2440000000000007,NA,NA,NA,0.027097697791281992,44,399,88,33,1.7720000000000002,9.15,55,NA,83,NA,NA,1,NA,1170,488,906,NA,1,NA
2014,161,266,0.56,0.76,NA,NA,NA,0.058455598455598515,39,2.11,227,94,0.58,1.8,133,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2015,309,150,1.03,2.0919999999999996,NA,NA,NA,0.0614525139664805,15,104,135,74,0.8260000000000003,4.199999999999999,61,NA,72,NA,NA,1,NA,1170,488,906,NA,1,NA
2016,265,193,1.63,13.159999999999998,NA,NA,NA,0.04597701149425271,24,696,169,76,8.725,29.3,93,NA,158,164,NA,12,1,1170,488,906,NA,5,1
2017,288,223,1.8,6.932000000000005,3,112.99216891440362,70,0.0526143790849673,15,202,208,116,134,641.5,92,135.5,107.5,116,13,64,34,1170,488,906,4,2,5
2018,222,237,0.76,2.54,NA,NA,NA,0.04508196721311471,44,57.6,193,48,3.299,19.4,145,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
2019,159,300,9.9,13.2,3,3.4374276326414375,59,0.020960714677992244,69,36.1,231,138,22.17,45.75,93,NA,126,NA,NA,5,NA,1170,488,906,NA,3,NA
2020,233,226,8.35,9.67,2,93.38544974815466,68,0.02952961672473866,34,228,192,99,13.9,16.1,93,NA,NA,NA,NA,NA,NA,1170,488,906,NA,NA,NA
