comid,metric,p10,p25,p50,p75,p90,source,result_type
22660087,Peak_10,64.1491886049676,93.10401603306241,117.102664839942,169.244746455461,205.54586102819198,model,predicted
22660087,Peak_2,8.32562971705209,11.234956353753901,14.582167048190101,23.0702214142105,36.5483957765979,model,predicted
22660087,Peak_5,28.539040000000004,45.694140000000004,63.729769999999995,85.26489000000001,138.0961,model,predicted
22660087,DS_Dur_WS,95.09,131.60625,168,205.758333333333,237.87,model,predicted
22660087,DS_Mag_50,0.040517853885382,0.116936710159528,0.234729844440097,0.3887662083279,0.623438045271829,model,predicted
22660087,DS_Mag_90,0.137304733496813,0.27808982286256,0.482162548129477,0.840584053223718,1.42840013481578,model,predicted
22660087,DS_Tim,214.47,247.775,280.633333333333,313.8,335,model,predicted
22660087,FA_Mag,0.381189858962746,0.790850234757319,1.61853178312483,4.15094808374927,10.404037776593,model,predicted
22660087,FA_Tim,7.24166666666667,20,39.5,50,60.92,model,predicted
22660087,SP_Dur,44.1225,63.44375,89,127,162,model,predicted
22660087,SP_Mag,2.76527326525667,4.82878599467869,9.70134813910798,23.3838635824262,44.830816659992,model,predicted
22660087,SP_Tim,139.933333333334,158,181,205.95625,227,model,predicted
22660087,Wet_BFL_Dur,39.7441666666667,59.9,92.875,132.479166666667,165.2625,model,predicted
22660087,Wet_BFL_Mag_10,0.181531294639391,0.344298668933833,0.670521773456867,1.20358853087785,2.0439809999585,model,predicted
22660087,Wet_BFL_Mag_50,0.686850503659555,1.15564223429293,2.14479864703874,3.5185458954894,5.55697190184774,model,predicted
22660087,Wet_Tim,43,67.08125,90,104,120.705,model,predicted
