Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,361,NA,NA,NA,NA,NA,0.04620842858991503,80,1120,281,144,115,370,137,275,208.5,274,2,140,6,1160,336,922,1,4,1
1981,171,366,8.4,72,NA,NA,NA,0.043795620437956206,48,278,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1982,NA,359,NA,NA,6,75.00004397659242,11,0.040134228187919466,54,782,305,134,204.50000000000003,440,171,NA,256,272,NA,138,2,1160,336,922,NA,5,1
1983,NA,359,NA,NA,7,514.9778743925026,31,0.008869179600886918,32,719,327,NA,NA,NA,NA,NA,119,263,NA,236,26,1160,336,922,NA,6,4
1984,NA,382,NA,NA,NA,NA,NA,0.03220913107511046,109,548,273,NA,NA,NA,NA,NA,227,NA,NA,133,NA,1160,336,922,NA,7,NA
1985,136,388,14,91.5,NA,NA,NA,0.042801556420233464,70,283,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1986,17,374,5.9,57.400000000000006,4,154.0490309620074,5,0.01837270341207349,121,1140,253,117,318,362,136,243,214.5,240,6,163,11,1160,336,922,1,6,1
1987,NA,358,NA,NA,1,72.9686084488321,13,0.034013605442176874,40,243,318,301,14,97,17,NA,153,NA,NA,1,NA,1160,336,922,NA,1,NA
1988,184,368,14,38,NA,NA,NA,0.06179909329515629,42,149,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1989,NA,358,NA,NA,1,32.956972042912895,2,0.03205128205128205,24,204,334,150,84.9,130,184,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1990,225,356,34,43.599999999999994,NA,NA,NA,0.04257246376811594,35,134,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1991,237,316,32,55,8,51.01948919576503,3,0.05952380952380952,39,136,277,62,43.099999999999994,113.5,215,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1992,200,326,32.5,41,NA,NA,NA,0.053763440860215055,63,128,263,76,38,60,187,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
1993,NA,405,NA,NA,10,62.000239452406745,0,0.06642066420664207,84,367,321,161,68,213,160,NA,311.5,NA,NA,7,NA,1160,336,922,NA,2,NA
1994,192,361,31,39.900000000000006,NA,NA,NA,0.06832298136645962,30,132,331,NA,NA,NA,NA,NA,20,NA,NA,4,NA,1160,336,922,NA,1,NA
1995,NA,379,NA,NA,NA,NA,NA,0.055401662049861494,94,1160,285,98,228.7,496,187,281,312.5,272,2,114,16,1160,336,922,1,6,1
1996,77,371,35,115.00000000000003,NA,NA,NA,0.051829268292682924,105,492,266,NA,NA,NA,NA,NA,143,NA,NA,81,NA,1160,336,922,NA,7,NA
1997,142,361,31,135.60000000000002,5,118.00950595576103,0,0.04678362573099415,100,739,261,184,124.10000000000002,358,77,93,249,93,7,130,9,1160,336,922,1,10,1
1998,25,382,73,112,1,177.00108031889363,0,0.04411764705882353,83,852,299,162,141.90000000000003,426,137,NA,265,NA,NA,145,NA,1160,336,922,NA,4,NA
1999,NA,404,NA,NA,7,112.00708871220544,14,0.04219688650603966,133,727,271,246,53,139,25,NA,281,NA,NA,44,NA,1160,336,922,NA,4,NA
2000,NA,369,NA,NA,NA,NA,NA,0.07332490518331226,45,292,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
2001,190,378,23.35,54.91,NA,NA,NA,0.0861228813559322,48,171,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
2002,150,369,28.5,48.11999999999998,3,65.69086649835393,2,0.07398009950248752,95,227,274,84,48,116,190,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
2003,NA,407,NA,NA,5,75.77614331947332,8,0.030864197530864196,60,186,347,197,46.7,148,150,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
2004,172,369,23.4,43.8,NA,NA,NA,0.06069958847736631,178,187,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,336,922,NA,NA,NA
2005,121,406,21.3,132,7,104.11743149773656,22,0.03900709219858156,125,701,281,109,138.6,308,172,NA,238,NA,NA,82,NA,1160,336,922,NA,3,NA
2006,NA,379,NA,NA,4,162.00190819387512,2,0.03773584905660377,108,901,271,150,125,370.5,121,NA,307,249,NA,152,3,1160,336,922,NA,7,1
