p10,p25,p50,p75,p90,metric,comid,result_type
65,86,193,299,359.40000000000003,DS_Dur_WS,948091323,observed
185,249.5,304,322.5,331.8,DS_Tim,948091323,observed
0,0,0.09,0.33,0.5920000000000002,DS_Mag_50,948091323,observed
0.0040000000000000036,0.06,0.31600000000000006,0.78,1.3600000000000005,DS_Mag_90,948091323,observed
1.6,2.5,4,5.5,6.800000000000001,FA_Dur,948091323,observed
2.8949093090770557,4.899402821024568,11.061737682909378,34.51234444841818,55.404233055507504,FA_Mag,948091323,observed
0,2,17,38.5,55.800000000000004,FA_Tim,948091323,observed
0.04672152560083599,0.06922757475083052,0.08894194041252862,0.1276573829927488,0.3509216589861751,SP_ROC,948091323,observed
13.6,19,109,173,197.8,SP_Dur,948091323,observed
0.9860000000000001,3.02,30.1,80.8,635.200000000003,SP_Mag,948091323,observed
94.8,132,160,299,324,SP_Tim,948091323,observed
17,19.75,57.5,130.75,165.8,Wet_BFL_Dur,948091323,observed
0,0.015500000000000002,0.28400000000000003,0.61025,0.7050000000000001,Wet_BFL_Mag_10,948091323,observed
0.01200000000000001,0.1775,0.495,0.9975,1.4700000000000006,Wet_BFL_Mag_50,948091323,observed
9.8,19,89,142,291.6,Wet_Tim,948091323,observed
94.85,112.625,126.75,136.25,145.70000000000002,Peak_Tim_10,948091323,observed
91.10000000000001,166.125,265,314.875,326.3,Peak_Tim_2,948091323,observed
110.65,124,239.5,306.625,325.15,Peak_Tim_5,948091323,observed
2.6,3.5,5.5,8,9.8,Peak_Dur_10,948091323,observed
1,1,1,3,9.300000000000004,Peak_Dur_2,948091323,observed
1,1.75,3,6.75,12.599999999999998,Peak_Dur_5,948091323,observed
597.1000000000025,597.1000000000025,597.1000000000025,597.1000000000025,597.1000000000025,Peak_10,948091323,observed
31.55,31.55,31.55,31.55,31.55,Peak_2,948091323,observed
107.20000000000003,107.20000000000003,107.20000000000003,107.20000000000003,107.20000000000003,Peak_5,948091323,observed
1,1,1.5,2.25,2.7,Peak_Fre_10,948091323,observed
1,1,1,2,2,Peak_Fre_2,948091323,observed
1,1,2,2,2.5999999999999996,Peak_Fre_5,948091323,observed
