p10,p25,p50,p75,p90,metric,comid,result_type
82.2,101,156,211,239,DS_Dur_WS,8009269,observed
324.8,339.75,355.5,369.75,384.1,DS_Tim,8009269,observed
1.3,2.8600000000000003,4.56,6.5,8.52,DS_Mag_50,8009269,observed
3.899600000000001,5.808,15.11,85.68000000000008,201.72000000000003,DS_Mag_90,8009269,observed
2,3,4,5,7.200000000000003,FA_Dur,8009269,observed
8.841571112036199,76.41404169517389,104.00271919555695,219.99991175020628,317.599926461695,FA_Mag,8009269,observed
0,0,1,6,59.600000000000016,FA_Tim,8009269,observed
0.011709665697674414,0.03191490922587611,0.04491040270995818,0.05766225687464527,0.06509304493379708,SP_ROC,8009269,observed
40.7,64.75,88.5,126.25,216.70000000000002,SP_Dur,8009269,observed
191,341,532,738,3200,SP_Mag,8009269,observed
162,235,267,282,291,SP_Tim,8009269,observed
48.2,59,97,151,193.4,Wet_BFL_Dur,8009269,observed
9.698799999999999,12.200000000000001,42.7,121,210.18,Wet_BFL_Mag_10,8009269,observed
107.6,246,505,953,2806,Wet_BFL_Mag_50,8009269,observed
79.5,88.25,131.5,186.5,222.1,Wet_Tim,8009269,observed
138.4,142,142,149,161.6,Peak_Tim_10,8009269,observed
99,122.5,153,167,175,Peak_Tim_2,8009269,observed
133.60000000000002,141,150,150.5,173,Peak_Tim_5,8009269,observed
1,1,4,15,16.2,Peak_Dur_10,8009269,observed
6,25,43,57,84,Peak_Dur_2,8009269,observed
1.8,3,11,20,36,Peak_Dur_5,8009269,observed
4920,4920,4920,4920,4920,Peak_10,8009269,observed
2200,2200,2200,2200,2200,Peak_2,8009269,observed
4300,4300,4300,4300,4300,Peak_5,8009269,observed
1,1,1,3,3.5999999999999996,Peak_Fre_10,8009269,observed
1,1,1,3,4,Peak_Fre_2,8009269,observed
1,2,2,2,2.3999999999999986,Peak_Fre_5,8009269,observed
