p10,p25,p50,p75,p90,metric,comid,result_type
69,82.75,134,164.75,197,DS_Dur_WS,7981844,observed
249.9,273.75,321.5,342.25,345,DS_Tim,7981844,observed
431.75,479.25,635.5,770.5,1208,DS_Mag_50,7981844,observed
518.34,614,846,1681,2465.5999999999995,DS_Mag_90,7981844,observed
2.7,3.25,4.5,5,6,FA_Dur,7981844,observed
824.6083604823668,935.4981599029962,1579.9905751956492,3047.398656492769,4430.1613881339445,FA_Mag,7981844,observed
2.7,9.75,27.5,52,64.7,FA_Tim,7981844,observed
0.015803702413486873,0.021692472923184075,0.032679738562091505,0.046158260024313245,0.0630583183353857,SP_ROC,7981844,observed
28.200000000000003,58.5,94,165,194.60000000000002,SP_Dur,7981844,observed
1280,4070,7320,18600,30300,SP_Mag,7981844,observed
97.7,150.5,186,252,277.30000000000007,SP_Tim,7981844,observed
52.2,69,118,167,186.8,Wet_BFL_Dur,7981844,observed
552.68,678.4,967.4,1564,2282.4,Wet_BFL_Mag_10,7981844,observed
1002,1495,3240,5005,5865,Wet_BFL_Mag_50,7981844,observed
29.900000000000002,48,68,95.75,129.7,Wet_Tim,7981844,observed
84.4,91,92,115,129.39999999999998,Peak_Tim_10,7981844,observed
113.5,122.5,142,164,180,Peak_Tim_2,7981844,observed
90.19999999999999,91,114.5,163,230.2,Peak_Tim_5,7981844,observed
1.4,2,4,4,5.799999999999999,Peak_Dur_10,7981844,observed
1,1,3,11,14,Peak_Dur_2,7981844,observed
1,1,2,6,6.799999999999997,Peak_Dur_5,7981844,observed
53900,53900,53900,53900,53900,Peak_10,7981844,observed
21300,21300,21300,21300,21300,Peak_2,7981844,observed
36400,36400,36400,36400,36400,Peak_5,7981844,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,7981844,observed
1,1,2,3,5,Peak_Fre_2,7981844,observed
1,1,1,2,2,Peak_Fre_5,7981844,observed
