p10,p25,p50,p75,p90,metric,comid,result_type
75,141,167,195,224.60000000000002,DS_Dur_WS,20196266,observed
247.8,264,285,322,335.79999999999995,DS_Tim,20196266,observed
2.8400000000000003,3.5250000000000004,5.7,7.75,10.8,DS_Mag_50,20196266,observed
4.5964,8.545,12.3,17.700000000000017,29.800000000000004,DS_Mag_90,20196266,observed
2,3,3.5,5,7,FA_Dur,20196266,observed
11.750688730120046,14.72175361220161,18.909388339350116,26.679862104634147,49.17287784172735,FA_Mag,20196266,observed
10,22,34,45,56.80000000000001,FA_Tim,20196266,observed
0.03931888544891632,0.05031645569620258,0.05660377358490563,0.07692307692307693,0.08641041498184357,SP_ROC,20196266,observed
49.8,72,129,151,157.2,SP_Dur,20196266,observed
26.6,45,353,807,1802.000000000001,SP_Mag,20196266,observed
145.2,154,180,206,216.2,SP_Tim,20196266,observed
38.4,49,77,124,165.4,Wet_BFL_Dur,20196266,observed
3.96,8.35,13,27.75,77.30000000000001,Wet_BFL_Mag_10,20196266,observed
6.5200000000000005,14.25,35,214.75,303,Wet_BFL_Mag_50,20196266,observed
21.600000000000005,64.5,96,113.5,131.4,Wet_Tim,20196266,observed
101.2,115,138,139.5,140.39999999999998,Peak_Tim_10,20196266,observed
104.7,140,147.5,190,193.6,Peak_Tim_2,20196266,observed
110.4,138,139,161,162.2,Peak_Tim_5,20196266,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_10,20196266,observed
6.2,9,15,21,32.6,Peak_Dur_2,20196266,observed
1,1,1,3,3.5999999999999996,Peak_Dur_5,20196266,observed
4084.0000000000036,4084.0000000000036,4084.0000000000036,4084.0000000000036,4084.0000000000036,Peak_10,20196266,observed
481,481,481,481,481,Peak_2,20196266,observed
2120.000000000001,2120.000000000001,2120.000000000001,2120.000000000001,2120.000000000001,Peak_5,20196266,observed
1,1,1,1,1,Peak_Fre_10,20196266,observed
2,2,2,5,6.800000000000001,Peak_Fre_2,20196266,observed
1,1,1,1,1,Peak_Fre_5,20196266,observed
