p10,p25,p50,p75,p90,metric,comid,result_type
141.60000000000002,189,208,241,258.2,DS_Dur_WS,17152974,observed
229,238.5,249,261.5,269.6,DS_Tim,17152974,observed
0,0,0,0.5125,2.1799999999999997,DS_Mag_50,17152974,observed
0,0.5750000000000007,3.45,7.845000000000002,15.760000000000002,DS_Mag_90,17152974,observed
3,4,7,16,20.2,FA_Dur,17152974,observed
1.8964723792966893,4.063093306375703,8.027947894146745,16.02794506408331,29.199239668911623,FA_Mag,17152974,observed
20,30,42,49,61,FA_Tim,17152974,observed
0.05155195681511471,0.05459770114942528,0.06465997770345595,0.12114467408585053,0.1993650793650793,SP_ROC,17152974,observed
14.4,23.5,53,74.5,90.19999999999999,SP_Dur,17152974,observed
6.76,18.5,48,268,586.3999999999999,SP_Mag,17152974,observed
167,178.5,186,224,243.2,SP_Tim,17152974,observed
47.4,69,132,142.5,147,Wet_BFL_Dur,17152974,observed
0.16360000000000016,1.87,4,16.8,22.84,Wet_BFL_Mag_10,17152974,observed
4.88,5.825,13,69,105.59999999999998,Wet_BFL_Mag_50,17152974,observed
40.8,67,85,113.5,137.2,Wet_Tim,17152974,observed
93.00000000000001,109.5,137,164.5,181,Peak_Tim_10,17152974,observed
92.7,118.875,144.75,157.875,178.5,Peak_Tim_2,17152974,observed
108.39999999999999,121,142,167,182,Peak_Tim_5,17152974,observed
1,1,1,1,1,Peak_Dur_10,17152974,observed
1,2.5,7,14.5,28.299999999999994,Peak_Dur_2,17152974,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_5,17152974,observed
1541.9999999999998,1541.9999999999998,1541.9999999999998,1541.9999999999998,1541.9999999999998,Peak_10,17152974,observed
264,264,264,264,264,Peak_2,17152974,observed
1266,1266,1266,1266,1266,Peak_5,17152974,observed
1,1,1,1,1,Peak_Fre_10,17152974,observed
1,1,3.5,4.25,5.8999999999999995,Peak_Fre_2,17152974,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_5,17152974,observed
