p10,p25,p50,p75,p90,metric,comid,result_type
112.5,141.25,159,176.75,196.50000000000003,DS_Dur_WS,2803985,observed
212,220,245,263,283,DS_Tim,2803985,observed
0.197,0.25,0.325,0.4,0.5030000000000001,DS_Mag_50,2803985,observed
0.3077000000000001,0.37975,0.5090000000000001,0.6295000000000001,0.7434000000000004,DS_Mag_90,2803985,observed
2,3,4,5,6.600000000000001,FA_Dur,2803985,observed
1.911704689656158,4.279987917148404,16.3157741241212,21.070528892563452,34.128793327933735,FA_Mag,2803985,observed
2.4000000000000004,8,15.5,23.25,27.3,FA_Tim,2803985,observed
0.04416168186182464,0.0516304347826086,0.07581613508442775,0.09848415625657474,0.12835497835497844,SP_ROC,2803985,observed
10,12,24,72,108,SP_Dur,2803985,observed
8.43,12,24.4,48,83,SP_Mag,2803985,observed
171,180,203,218,242,SP_Tim,2803985,observed
117.7,145.75,164.5,187.75,212.80000000000004,Wet_BFL_Dur,2803985,observed
0.20700000000000002,0.3435,0.4275,0.54,0.6624000000000001,Wet_BFL_Mag_10,2803985,observed
0.471,0.6325000000000001,1.1099999999999999,1.8824999999999998,3.2330000000000005,Wet_BFL_Mag_50,2803985,observed
14.400000000000002,24,33.5,46.5,59.90000000000001,Wet_Tim,2803985,observed
88,113.5,116,135,137.4,Peak_Tim_10,2803985,observed
60,86.5,113.5,137,147,Peak_Tim_2,2803985,observed
65.1,96.625,118.75,135.5,142.1,Peak_Tim_5,2803985,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,2803985,observed
1,1,1,2,4,Peak_Dur_2,2803985,observed
1,1,1,2,2.0999999999999996,Peak_Dur_5,2803985,observed
209,209,209,209,209,Peak_10,2803985,observed
114,114,114,114,114,Peak_2,2803985,observed
180,180,180,180,180,Peak_5,2803985,observed
1,1,1,2,2,Peak_Fre_10,2803985,observed
1,1,1,2,4,Peak_Fre_2,2803985,observed
1,1,1,2,2,Peak_Fre_5,2803985,observed
