Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1994,226,229,0.01,0.01,NA,NA,NA,0.25000000000000006,55,0.94,174,58,0.07700000000000001,0.22499999999999998,116,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
1995,286,191,0.49,2.2,NA,NA,NA,0.08712121212121213,26,677,165,76,0.2,3.1,89,158,145.5,155,2,60,4,541.8000000000003,8.4,211.00000000000006,2,8,3
1996,138,311,0.335,0.49,NA,NA,NA,0.07142857142857148,143,8.5,168,57,0.26,0.45,111,NA,164,NA,NA,1,NA,541.8000000000003,8.4,211.00000000000006,NA,1,NA
1997,146,341,0.37,0.49,9,11.952650596351036,52,0.08265027322404361,220,224,121,38,0.38,4.199999999999999,83,NA,110,117,NA,16,1,541.8000000000003,8.4,211.00000000000006,NA,4,1
1998,NA,257,NA,NA,NA,NA,NA,0.11111111111111108,107,1050,150,29,0.9040000000000001,32,121,145,136,139,2,79,6,541.8000000000003,8.4,211.00000000000006,1,5,3
1999,142,354,0.48,0.6070000000000002,NA,NA,NA,0.07396773311457477,99,0.88,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2000,100,351,0.25,0.3710000000000001,NA,NA,NA,0.06521739130434788,122,0.56,229,99,0.446,0.56,130,NA,151.5,NA,NA,2,NA,541.8000000000003,8.4,211.00000000000006,NA,2,NA
2001,NA,337,NA,NA,NA,NA,NA,0.15099715099715103,185,12,152,67,0.3,0.43,85,NA,148,NA,NA,1,NA,541.8000000000003,8.4,211.00000000000006,NA,1,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2003,NA,215,NA,NA,NA,NA,NA,0.1666666666666666,45,153,170,45,0,0.07,125,NA,147,NA,NA,6,NA,541.8000000000003,8.4,211.00000000000006,NA,3,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,188,NA,NA,1,3.9456967358280104,26,0.09701492537313437,39,396,149,65,0.1740000000000001,3.08,84,102,134,121.5,1,42,6,541.8000000000003,8.4,211.00000000000006,1,7,2
2006,NA,390,NA,NA,NA,NA,NA,0.14835164835164844,153,0.43,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2008,241,158,0.01,0.07,NA,NA,NA,0.27920560747663553,10,28.3,148,114,0.01,0.04,34,NA,121,NA,NA,2,NA,541.8000000000003,8.4,211.00000000000006,NA,2,NA
2009,195,264,0,0,NA,NA,NA,1,182,2.25,82,49,0,0,33,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2010,291,144,0.01,0.03,NA,NA,NA,0.43939393939393934,12,29.1,132,39,0,0.01,93,NA,120,NA,NA,3,NA,541.8000000000003,8.4,211.00000000000006,NA,2,NA
2011,NA,199,NA,NA,NA,NA,NA,0.16254125412541254,113,497,86,17,0.01,0.01,69,NA,89,82,NA,11,1,541.8000000000003,8.4,211.00000000000006,NA,3,1
2012,NA,362,NA,NA,NA,NA,NA,0.3666666666666667,150,2.32,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.8000000000003,8.4,211.00000000000006,NA,NA,NA
2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,114,NA,NA,NA,NA,NA,0.5,19,6.08,95,47,0,0.03,48,NA,68,NA,NA,2,NA,541.8000000000003,8.4,211.00000000000006,NA,2,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,168,NA,NA,NA,NA,NA,0.18333333333333332,14,42.8,154,57,0.01,0.03,97,NA,140,NA,NA,7,NA,541.8000000000003,8.4,211.00000000000006,NA,3,NA
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
