p10,p25,p50,p75,p90,metric,comid,result_type
151.60000000000002,199.5,226,238,256,DS_Dur_WS,8064109,observed
267,269,283,300.5,306.8,DS_Tim,8064109,observed
6.98,9.05,10,22.5,38,DS_Mag_50,8064109,observed
24.34,30.5,48.5,68.05,106.62,DS_Mag_90,8064109,observed
2,2.25,3,4.75,6,FA_Dur,8064109,observed
31.512174821545667,40.995632599339984,73.4892622179512,134.49248337207734,331.8755690352377,FA_Mag,8064109,observed
2.499999999999999,15.75,22.5,28,40.00000000000001,FA_Tim,8064109,observed
0.09400123685837972,0.09976459976459975,0.10788446913335317,0.11813176286668914,0.123488615261549,SP_ROC,8064109,observed
38.6,45.5,53,58,66.8,SP_Dur,8064109,observed
687.8,880,979,1235,1646,SP_Mag,8064109,observed
213.2,223,239,241,252.2,SP_Tim,8064109,observed
59.800000000000004,73,90,130.5,190.79999999999998,Wet_BFL_Dur,8064109,observed
75.8,88.95,103,152.15,222.83999999999997,Wet_BFL_Mag_10,8064109,observed
197.4,223.5,293,501.5,633.6,Wet_BFL_Mag_50,8064109,observed
56.00000000000002,106.5,138,147.5,163.2,Wet_Tim,8064109,observed
81.5,85.25,91.5,97.75,101.5,Peak_Tim_10,8064109,observed
91.9,127.375,151,179,242.3,Peak_Tim_2,8064109,observed
83.8,91,103,125.75,139.39999999999998,Peak_Tim_5,8064109,observed
1,1,1,1,1,Peak_Dur_10,8064109,observed
1,1.75,3.5,5.75,10.399999999999999,Peak_Dur_2,8064109,observed
2.2,2.5,3,3.5,3.8,Peak_Dur_5,8064109,observed
5654,5654,5654,5654,5654,Peak_10,8064109,observed
1830,1830,1830,1830,1830,Peak_2,8064109,observed
3320.000000000003,3320.000000000003,3320.000000000003,3320.000000000003,3320.000000000003,Peak_5,8064109,observed
1,1,1,1,1,Peak_Fre_10,8064109,observed
1,1,1.5,4,4.6,Peak_Fre_2,8064109,observed
1.2,1.5,2,2.5,2.8,Peak_Fre_5,8064109,observed
