p10,p25,p50,p75,p90,metric,comid,result_type
101,119,148,186,201,DS_Dur_WS,8058675,observed
282,292,300,307,327,DS_Tim,8058675,observed
105,125,157,187,201,DS_Mag_50,8058675,observed
130,197.80000000000007,253,288.6,394.79999999999995,DS_Mag_90,8058675,observed
2,2,3,4,5,FA_Dur,8058675,observed
188.99500436875485,264.4696035316543,380.9802165180802,620.7262594184023,1224.943538505043,FA_Mag,8058675,observed
3.5,13.75,24,34.25,51.5,FA_Tim,8058675,observed
0.02656785642266586,0.02917933130699088,0.03399460708782742,0.03773584905660377,0.04169427239406999,SP_ROC,8058675,observed
62,66,71,87,124,SP_Dur,8058675,observed
1230,1700,2950,3940,5720,SP_Mag,8058675,observed
169,216,232,240,252,SP_Tim,8058675,observed
60,96,147,176,185,Wet_BFL_Dur,8058675,observed
223.2,263.2,363.7,596.6,728.7,Wet_BFL_Mag_10,8058675,observed
583,661,1020,1510,1610,Wet_BFL_Mag_50,8058675,observed
40,54,85,117,137,Wet_Tim,8058675,observed
91,91,104,131,135.8,Peak_Tim_10,8058675,observed
81,119,139,163,180,Peak_Tim_2,8058675,observed
88.6,91,114,212,229.2,Peak_Tim_5,8058675,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,8058675,observed
1,1,2,6,7,Peak_Dur_2,8058675,observed
1,1,3,4,4.399999999999999,Peak_Dur_5,8058675,observed
16400,16400,16400,16400,16400,Peak_10,8058675,observed
6380,6380,6380,6380,6380,Peak_2,8058675,observed
11400,11400,11400,11400,11400,Peak_5,8058675,observed
1,1,1,1,1,Peak_Fre_10,8058675,observed
1,1,2,2,4,Peak_Fre_2,8058675,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,8058675,observed
