p10,p25,p50,p75,p90,metric,comid,result_type
105.89999999999999,134.5,175.5,214.5,244.4,DS_Dur_WS,20331402,observed
209,232,255,272,302,DS_Tim,20331402,observed
0.6640000000000001,0.985,1.75,2.6887499999999998,4.590000000000003,DS_Mag_50,20331402,observed
1.358,2.32625,4.210000000000001,7.016249999999999,10.724000000000007,DS_Mag_90,20331402,observed
2,2.5,5,6.5,8,FA_Dur,20331402,observed
5.177362202023726,7.49310714612771,18.991390895241672,36.43684389525389,199.9791065967786,FA_Mag,20331402,observed
4,9,17,27.5,40,FA_Tim,20331402,observed
0.04368932038834955,0.05194805194805199,0.06458333333333333,0.07703703703703704,0.08333333333333333,SP_ROC,20331402,observed
30,38,62,94,124,SP_Dur,20331402,observed
34.5,63,152,367,780,SP_Mag,20331402,observed
149,170,188,206,218,SP_Tim,20331402,observed
63.7,83.75,112.5,164.75,181.4,Wet_BFL_Dur,20331402,observed
2.6320000000000006,4.240000000000002,5.0715,7.8125,14.254000000000003,Wet_BFL_Mag_10,20331402,observed
6.507,9.817499999999999,13.25,22.25,100.70000000000002,Wet_BFL_Mag_50,20331402,observed
27.9,36,60.5,86,116.1,Wet_Tim,20331402,observed
103.25,125.875,140.25,151.625,172,Peak_Tim_10,20331402,observed
89,114,139,148.5,167,Peak_Tim_2,20331402,observed
116,138,151,152.5,162.39999999999998,Peak_Tim_5,20331402,observed
1,1,1.5,2,2,Peak_Dur_10,20331402,observed
1,1,3,7,16,Peak_Dur_2,20331402,observed
1,1,2,3,4.199999999999999,Peak_Dur_5,20331402,observed
1650,1650,1650,1650,1650,Peak_10,20331402,observed
411,411,411,411,411,Peak_2,20331402,observed
1210,1210,1210,1210,1210,Peak_5,20331402,observed
1,1,1,1.75,2,Peak_Fre_10,20331402,observed
1,1,2,4,6,Peak_Fre_2,20331402,observed
1,1,1,2,2.3999999999999986,Peak_Fre_5,20331402,observed
