comid,metric,p10,p25,p50,p75,p90,source,result_type
8058675,Peak_Dur_2,1,1,4,10,29,inferred,predicted
8058675,Peak_Dur_5,1,1,2,3,6,inferred,predicted
8058675,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8058675,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8058675,Peak_10,9063.444111543391,14938.371853733799,21032.300736619498,22459.8836419017,24430.536360116002,model,predicted
8058675,Peak_2,3729.8348329725895,5360.23636123311,5874.1407932781,6318.6103057726905,7776.777814210551,model,predicted
8058675,Peak_5,8166.069,9446.037,11953.05,15090.36,16861.27,model,predicted
8058675,DS_Dur_WS,90.97,117.975,145.225,174.2625,195.83,model,predicted
8058675,DS_Mag_50,44.3046691112657,66.0563573077318,99.8363264541669,140.476619102586,163.613806471237,model,predicted
8058675,DS_Mag_90,83.1752033977624,119.828177812979,182.017802737793,266.07434156633,375.579798181569,model,predicted
8058675,DS_Tim,278.82,287.958333333333,301.25,309.558333333334,321.629166666666,model,predicted
8058675,FA_Dur,2,3,4,6,8,obs,predicted
8058675,FA_Mag,129.82213015509,195.545729149628,304.116273693898,504.019743561019,929.440466886436,model,predicted
8058675,FA_Tim,8.16,14,23.2,29.8083333333334,43.755,model,predicted
8058675,Peak_Dur_10,1,1,1,2,4,obs,predicted
8058675,Peak_Fre_10,1,1,1,1,2,obs,predicted
8058675,SP_Dur,46.9733333333333,56.5,70.5166666666667,92.0416666666667,122.7075,model,predicted
8058675,SP_Mag,1473.15585044236,1926.99922346713,2725.69903027541,3852.79255164508,6662.33779531712,model,predicted
8058675,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
8058675,SP_Tim,172.1125,206.25,230.558333333334,238.616666666667,249.003333333334,model,predicted
8058675,Wet_BFL_Dur,70.4083333333334,101.45,139.3875,176,197.83,model,predicted
8058675,Wet_BFL_Mag_10,156.397706519964,232.891509302046,380.804185630147,525.576731487385,648.285787986948,model,predicted
8058675,Wet_BFL_Mag_50,525.994236164849,712.84526837298,943.503788918549,1230.89692022622,1504.30863684898,model,predicted
8058675,Wet_Tim,48.575,59.575,72.1458333333333,93,107.075,model,predicted
