p10,p25,p50,p75,p90,metric,comid,result_type
107.10000000000001,145,166.5,203.25,259.5,DS_Dur_WS,8309952,observed
220.10000000000002,253,267,318.75,348.79999999999995,DS_Tim,8309952,observed
100.4,112.5,145.25,177.5,244.10000000000036,DS_Mag_50,8309952,observed
127.95,183.25,245.85000000000002,332.75,368.2,DS_Mag_90,8309952,observed
2,3,5,7,8,FA_Dur,8309952,observed
173.97856048180387,206.4860236122952,291.5136900516274,347.311413390005,361.0054857913387,FA_Mag,8309952,observed
1,5.5,23,51.75,61,FA_Tim,8309952,observed
0.011182994967556146,0.017545209696036936,0.03027997565429093,0.05405976433809369,0.10625996926704163,SP_ROC,8309952,observed
17,23,48,97,131.40000000000003,SP_Dur,8309952,observed
195.7,319.25,808.5,2542.5,6657.000000000001,SP_Mag,8309952,observed
163.39999999999998,196,229,239,249.20000000000002,SP_Tim,8309952,observed
46.6,82,142,161,197.2,Wet_BFL_Dur,8309952,observed
105.22,145.4,270.20000000000005,374.20000000000005,508.71999999999997,Wet_BFL_Mag_10,8309952,observed
232,359,826.5,1210,1498,Wet_BFL_Mag_50,8309952,observed
42.7,62.25,79.5,108.75,134.80000000000007,Wet_Tim,8309952,observed
91.3,91.75,115.5,141.5,146,Peak_Tim_10,8309952,observed
85,101.625,123.25,136,141.00000000000003,Peak_Tim_2,8309952,observed
91,97.75,121,139,141.7,Peak_Tim_5,8309952,observed
1,1,1,1,1,Peak_Dur_10,8309952,observed
1,1,4,7,9.100000000000001,Peak_Dur_2,8309952,observed
1,1,1,2,2,Peak_Dur_5,8309952,observed
24890,24890,24890,24890,24890,Peak_10,8309952,observed
8125,8125,8125,8125,8125,Peak_2,8309952,observed
18500.000000000004,18500.000000000004,18500.000000000004,18500.000000000004,18500.000000000004,Peak_5,8309952,observed
1,1,1,1,1,Peak_Fre_10,8309952,observed
1,1,2,3,4,Peak_Fre_2,8309952,observed
1,1,1,1,1,Peak_Fre_5,8309952,observed
