p10,p25,p50,p75,p90,metric,comid,result_type
61.20000000000001,82,110,158,205.40000000000003,DS_Dur_WS,15040355,observed
220.60000000000002,302.25,314.5,331.5,344.9,DS_Tim,15040355,observed
4.257000000000001,4.4,5.4,6.58,8.646,DS_Mag_50,15040355,observed
6.48,7.346,8.980000000000002,13.98,28.600000000000012,DS_Mag_90,15040355,observed
2,3,4,6,6,FA_Dur,15040355,observed
11.701997221612249,15.846401594668702,47.15633478799052,71.89488365014091,98.96597179525035,FA_Mag,15040355,observed
3.2,6.5,16,26,30.8,FA_Tim,15040355,observed
0.062141830092606404,0.07560906448435181,0.09482320046015608,0.13642638182822106,0.16694468832309045,SP_ROC,15040355,observed
27.6,69.25,97,125.25,153.5,SP_Dur,15040355,observed
9.231,13.5,63.05,296,517.8000000000001,SP_Mag,15040355,observed
158.3,176.75,212.5,235,245.8,SP_Tim,15040355,observed
67,97.5,158,180.5,221.5,Wet_BFL_Dur,15040355,observed
3.569,4.5825000000000005,5.175000000000001,6.021250000000001,8.215,Wet_BFL_Mag_10,15040355,observed
6.682499999999999,8,12,22.625,29.425,Wet_BFL_Mag_50,15040355,observed
18.5,34.5,55.5,85.75,105,Wet_Tim,15040355,observed
101.80000000000001,110.5,125,132,136.2,Peak_Tim_10,15040355,observed
65,86,118.25,136.25,141.05,Peak_Tim_2,15040355,observed
88,92.25,110.5,135.5,151,Peak_Tim_5,15040355,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,15040355,observed
1,1,2,6,7,Peak_Dur_2,15040355,observed
1,1,1,1,2,Peak_Dur_5,15040355,observed
1440,1440,1440,1440,1440,Peak_10,15040355,observed
514,514,514,514,514,Peak_2,15040355,observed
1134.0000000000002,1134.0000000000002,1134.0000000000002,1134.0000000000002,1134.0000000000002,Peak_5,15040355,observed
1,1,1,1,1,Peak_Fre_10,15040355,observed
1,1,1.5,3.75,4.700000000000001,Peak_Fre_2,15040355,observed
1,1,1,1,1,Peak_Fre_5,15040355,observed
