Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,288,NA,NA,NA,NA,NA,0.009662061239731142,141,2100,147,54,108.3,128.5,93,139,162.5,128,3,64,9,1215,134.5,270.00000000000017,3,4,2
1981,NA,261,NA,NA,NA,NA,NA,0.013938805245264693,18,153,243,NA,NA,NA,NA,NA,325,NA,NA,117,NA,1215,134.5,270.00000000000017,NA,4,NA
1982,29,353,105,115.2,NA,NA,NA,0.017699115044247787,91,155,262,NA,NA,NA,NA,NA,249,NA,NA,96,NA,1215,134.5,270.00000000000017,NA,9,NA
1983,NA,360,NA,NA,NA,NA,NA,0.07440925087983911,84,107,276,260,98,129,16,321,161.5,152,1,138,7,1215,134.5,270.00000000000017,1,26,3
1984,50,363,81,90,2,148.01047431799574,8,0.046296296296296294,190,144,173,NA,NA,NA,NA,NA,138,191,NA,29,2,1215,134.5,270.00000000000017,NA,16,2
1985,35,333,89,103,NA,NA,NA,0.053763440860215055,106,105,227,180,76,89,47,NA,NA,NA,NA,NA,NA,1215,134.5,270.00000000000017,NA,NA,NA
1986,NA,262,NA,NA,NA,NA,NA,0.0519831223628692,120,1250,142,140,70,84,2,138,199,137,1,23,2,1215,134.5,270.00000000000017,1,13,1
1987,4,418,70,73.8,NA,NA,NA,0.06666666666666667,195,98,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,134.5,270.00000000000017,NA,NA,NA
1988,151,267,84,98,NA,NA,NA,0.0821131208728108,7,96,260,256,70,94,4,NA,152.5,180,NA,9,2,1215,134.5,270.00000000000017,NA,8,2
1989,NA,369,NA,NA,NA,NA,NA,0.03676387794167323,106,129,263,211,76,90,52,NA,94,NA,NA,5,NA,1215,134.5,270.00000000000017,NA,3,NA
1990,136,366,74,83,NA,NA,NA,0.027783137179239824,135,97,231,NA,NA,NA,NA,NA,294,NA,NA,1,NA,1215,134.5,270.00000000000017,NA,1,NA
1991,54,368,71,75,NA,NA,NA,0.02666666666666667,213,1200,155,19,81.80000000000001,84,136,NA,151,151,NA,2,2,1215,134.5,270.00000000000017,NA,1,1
1992,NA,373,NA,NA,NA,NA,NA,0.02454080096356519,152,84,221,167,72,82,54,NA,135,NA,NA,5,NA,1215,134.5,270.00000000000017,NA,3,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,370,NA,NA,NA,NA,NA,0.01098901098901099,121,101,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,134.5,270.00000000000017,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,235,216,72.5,83,19,NA,NA,NA,NA,NA,NA,1215,134.5,270.00000000000017,NA,NA,NA
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,326,NA,NA,NA,NA,NA,0.07272727272727272,80,78,246,NA,NA,NA,NA,NA,131,NA,NA,2,NA,1215,134.5,270.00000000000017,NA,1,NA
1999,8,366,60.5,64.3,2,113.93131293550053,32,0.08235294117647059,100,102,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,134.5,270.00000000000017,NA,NA,NA
