p10,p25,p50,p75,p90,metric,comid,result_type
91,94,126,142,158.8,DS_Dur_WS,17159708,observed
326.2,329,339,357,359.4,DS_Tim,17159708,observed
0.44599999999999995,0.665,12.5,24,63.59999999999998,DS_Mag_50,17159708,observed
17.4,24,37,72,164.27999999999992,DS_Mag_90,17159708,observed
1.6,2,3,4,4.800000000000001,FA_Dur,17159708,observed
19.669947507194998,44.06126154240963,273.01200900046973,302.49999488690685,392.8151232185399,FA_Mag,17159708,observed
0,2,8,26,52.80000000000001,FA_Tim,17159708,observed
0.041773644679899656,0.04466501240694789,0.07090161889795206,0.10833333333333334,0.32437908496732026,SP_ROC,17159708,observed
21.6,36,56,168,186.2,SP_Dur,17159708,observed
174,358,528,1131.5,1500,SP_Mag,17159708,observed
163,213,286,307,321,SP_Tim,17159708,observed
55.800000000000004,114,180,232.5,237.2,Wet_BFL_Dur,17159708,observed
0.28400000000000003,0.355,38,273.85,536.96,Wet_BFL_Mag_10,17159708,observed
22,36.25,317,1035,1096,Wet_BFL_Mag_50,17159708,observed
83,86,94,101.5,113.80000000000001,Wet_Tim,17159708,observed
146,150.5,158,165.5,170,Peak_Tim_10,17159708,observed
114,140.5,172.5,204.5,240.5,Peak_Tim_2,17159708,observed
144.4,146.5,150,157.5,162,Peak_Tim_5,17159708,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,17159708,observed
1.5,4.75,27,42.5,92,Peak_Dur_2,17159708,observed
1.4,2,3,14.5,21.4,Peak_Dur_5,17159708,observed
2910,2910,2910,2910,2910,Peak_10,17159708,observed
844,844,844,844,844,Peak_2,17159708,observed
1750,1750,1750,1750,1750,Peak_5,17159708,observed
1,1,1,1,1,Peak_Fre_10,17159708,observed
1,1,1,2.5,3,Peak_Fre_2,17159708,observed
1,1,1,2,2.5999999999999996,Peak_Fre_5,17159708,observed
