Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1996,178,266,854.5,1333,3,3160.4521851780987,3,0.046153846153846156,102,8410,164,NA,NA,NA,NA,NA,127,NA,NA,66,NA,23880,3240,12160.000000000025,NA,3,NA
1997,225,252,625,870,5,1639.961928177992,19,0.045277805686727624,126,34200,126,48,6328,22100,78,104.5,72,93,26,93,59,23880,3240,12160.000000000025,2,1,1
1998,NA,318,NA,NA,4,1220.0085319043249,69,0.024695121951219513,86,13400,232,121,5290,12500,111,132,114.5,218.5,2,190,81,23880,3240,12160.000000000025,1,2,4
1999,226,244,659.5,947,2,2619.9281676830956,14,0.05793287566742944,34,3090,210,NA,NA,NA,NA,NA,137.5,NA,NA,11,NA,23880,3240,12160.000000000025,NA,2,NA
2000,120,248,648,758.7,8,1199.9792927362428,20,0.046296296296296294,90,6590,158,54,856.9,1520,104,NA,137,NA,NA,38,NA,23880,3240,12160.000000000025,NA,1,NA
2001,60,314,401,509.1,NA,NA,NA,0.04047217537942664,83,1810,231,229,802.8000000000001,1010,2,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2002,NA,288,NA,NA,NA,NA,NA,0.0629348761837241,67,1550,221,213,669.2,869,8,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2003,91,352,658,790,8,1109.9998810888355,23,0.052763819095477386,126,1760,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2004,179,273,447,928.6000000000001,8,1080.0000610377858,23,0.04086021505376344,47,1730,226,149,736,924,77,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2005,210,303,1165,2963.999999999999,5,1319.9940983535134,21,0.048507462686567165,54,10300,249,163,1540,3010,86,NA,141,NA,NA,75,NA,23880,3240,12160.000000000025,NA,5,NA
2006,80,296,1255,1341.0000000000002,NA,NA,NA,0.024245986554498368,85,17100,211,64,3361,4790,147,191,122,188,1,147,52,23880,3240,12160.000000000025,1,2,1
2007,81,304,382,450,NA,NA,NA,0.037694013303769404,40,1150,264,254,686.5,925.5,10,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2008,120,358,474.5,530.1,NA,NA,NA,0.041666666666666664,130,1420,228,209,654.4,894,19,NA,117,NA,NA,1,NA,23880,3240,12160.000000000025,NA,1,NA
2009,170,298,445.5,750.6999999999998,NA,NA,NA,0.0338680926916221,137,1150,161,49,592,777,112,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2010,150,291,686.5,1134.9999999999995,5,878.9065887299907,17,0.050993690669804026,79,2470,212,110,731.1,1430,102,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2011,89,306,1140,1762,8,1429.983829307863,28,0.02631578947368421,112,17100,194,119,3620,4960,75,NA,117,176,NA,203,32,23880,3240,12160.000000000025,NA,3,1
2012,94,283,324.5,375.5,1,1739.9560193651732,9,0.03674768518518519,251,1770,32,3,1752,1760,29,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2013,NA,286,NA,NA,NA,NA,NA,0.044,81,924,205,194,511.6,655,11,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2014,101,277,78.5,111,4,507.9961363821434,0,0.039651722330744675,120,460,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2015,161,270,36.8,365,NA,NA,NA,0.04154713662181387,185,826,85,73,138.8,349,12,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2016,224,237,157.5,576.0000000000001,10,541.9945368145794,28,0.05454545454545454,66,3020,171,106,363,582,65,NA,NA,NA,NA,NA,NA,23880,3240,12160.000000000025,NA,NA,NA
2017,NA,301,NA,NA,3,713.0089101728965,21,0.030599516644577843,150,22900,151,56,2355,11400,95,NA,173,123,NA,172,60,23880,3240,12160.000000000025,NA,2,2
2018,219,269,564,830.8000000000004,2,1580.0368248717978,4,0.04976022276078998,72,4810,197,NA,NA,NA,NA,NA,180.5,NA,NA,15,NA,23880,3240,12160.000000000025,NA,2,NA
2019,NA,290,NA,NA,3,850.7501672055275,20,0.05628997730941675,40,9560,250,128,1304,3825,122,NA,265,NA,NA,94,NA,23880,3240,12160.000000000025,NA,4,NA
2020,NA,319,NA,NA,5,3240.0015025807606,0,0.07423590003377237,22,1910,297,NA,NA,NA,NA,NA,0,NA,NA,1,NA,23880,3240,12160.000000000025,NA,1,NA
