comid,metric,p10,p25,p50,p75,p90,source,result_type
2495212,Peak_Dur_2,1,1,3,7,16,inferred,predicted
2495212,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
2495212,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2495212,Peak_Fre_5,1,1,1,2,3,inferred,predicted
2495212,Peak_10,12462.298728456899,16600.9154465081,20278.9821162444,20941.5077238625,23092.7627360629,model,predicted
2495212,Peak_2,4929.75966425001,8530.164930829429,11893.327154838798,12200,13020.183766485801,model,predicted
2495212,Peak_5,9361.64830106001,14134.9608336086,17401.8625664467,17788.6375677613,18874.1966741023,model,predicted
2495212,DS_Dur_WS,117.391666666666,139.225,158.05,183.177083333333,215.425,model,predicted
2495212,DS_Mag_50,21.5293530975804,35.0680642359742,43.9643629943459,57.979819884261,80.4152231100356,model,predicted
2495212,DS_Mag_90,70.8717586751999,105.299931074449,130.590952932027,173.668027693293,271.578891778769,model,predicted
2495212,DS_Tim,233.196666666666,253.691666666666,263.608333333334,275.270833333333,286,model,predicted
2495212,FA_Dur,2,3,4,7,9,obs,predicted
2495212,FA_Mag,108.592869080125,158.669112323448,273.997281406002,498.670653976256,1228.34324375537,model,predicted
2495212,FA_Tim,5.29666666666667,10.8333333333333,18.375,25.675,42.275,model,predicted
2495212,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
2495212,Peak_Fre_10,1,1,1,1,2,obs,predicted
2495212,SP_Dur,31,39,50.5416666666667,82.3083333333334,103.025,model,predicted
2495212,SP_Mag,912.806419798721,1492.32655636963,2755.06419144858,4562.30057901905,8211.11336095463,model,predicted
2495212,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
2495212,SP_Tim,171.33,186.5,201.5,213.65625,233.5075,model,predicted
2495212,Wet_BFL_Dur,87.97,118.83125,137,155.510416666667,182.276666666667,model,predicted
2495212,Wet_BFL_Mag_10,145.707520721278,173.412291575858,192.305598959373,240.190583461826,366.736512287402,model,predicted
2495212,Wet_BFL_Mag_50,427.669101272192,522.320319267964,662.417617191366,782.09344898692,958.255284687326,model,predicted
2495212,Wet_Tim,41.48,53.075,61.4,66.5125,80.725,model,predicted
