p10,p25,p50,p75,p90,metric,comid,result_type
132,142,175,201,217,DS_Dur_WS,20192498,observed
255,265,275,290,301,DS_Tim,20192498,observed
5.75,13.3,23.7,45,67.9,DS_Mag_50,20192498,observed
26,40.24,80.84000000000003,129.60000000000002,182.9,DS_Mag_90,20192498,observed
3,4,5,6.75,8.600000000000009,FA_Dur,20192498,observed
31.158397724591357,54.54776236321311,102.49273451928855,207.9971962795841,647.2899297219599,FA_Mag,20192498,observed
11.7,20,25.5,43.5,55.60000000000001,FA_Tim,20192498,observed
0.04247104247104247,0.04858366889540651,0.05530642750373692,0.06382978723404255,0.06553507702037313,SP_ROC,20192498,observed
37,49,63,78,88,SP_Dur,20192498,observed
251,514,1170,3050,6530,SP_Mag,20192498,observed
169,193,213,235,244,SP_Tim,20192498,observed
61,93,129,153,179,Wet_BFL_Dur,20192498,observed
47.6,98.77,184.40000000000003,473.6,620,Wet_BFL_Mag_10,20192498,observed
174.5,299,665,1190,1780,Wet_BFL_Mag_50,20192498,observed
44,59,85,104,127,Wet_Tim,20192498,observed
91.4,92,132,138,138.6,Peak_Tim_10,20192498,observed
108,129,149.5,161,173,Peak_Tim_2,20192498,observed
112,123,129,138,161.4,Peak_Tim_5,20192498,observed
1,1,1,2,2.5999999999999996,Peak_Dur_10,20192498,observed
1,3,7,13,16,Peak_Dur_2,20192498,observed
1,1,2,3,5.599999999999998,Peak_Dur_5,20192498,observed
22900,22900,22900,22900,22900,Peak_10,20192498,observed
5450,5450,5450,5450,5450,Peak_2,20192498,observed
14700,14700,14700,14700,14700,Peak_5,20192498,observed
1,1,1,1,1,Peak_Fre_10,20192498,observed
1,2,3,5,6,Peak_Fre_2,20192498,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,20192498,observed
