p10,p25,p50,p75,p90,metric,comid,result_type
80.8,92.5,150,194.5,224.2,DS_Dur_WS,2828044,observed
249.6,270,290,304,318.6,DS_Tim,2828044,observed
141.7,391.5,564,673,1145,DS_Mag_50,2828044,observed
373.4,519.6,790,1040.9999999999998,1425.1999999999998,DS_Mag_90,2828044,observed
2,3,5,8,8,FA_Dur,2828044,observed
644.6031608295697,878.9065887299907,1220.0085319043249,1639.961928177992,2836.1377746810967,FA_Mag,2828044,observed
1.8000000000000003,9,20,23,28,FA_Tim,2828044,observed
0.028029280342041663,0.037694013303769404,0.044,0.050993690669804026,0.05727571632422437,SP_ROC,2828044,observed
40,66,85,126,144.8,SP_Dur,2828044,observed
1014.4000000000001,1550,2470,9560,17100,SP_Mag,2828044,observed
136,161,210,228,249.6,SP_Tim,2828044,observed
48.8,60,119,178.5,216.2,Wet_BFL_Dur,2828044,observed
481.88,661.8,802.8000000000001,2053.5,3953.999999999999,Wet_BFL_Mag_10,2828044,observed
640.4,881.5,1430,4307.5,11619.999999999998,Wet_BFL_Mag_50,2828044,observed
9.6,15.5,77,103,114,Wet_Tim,2828044,observed
110,118.25,132,161.5,179.2,Peak_Tim_10,2828044,observed
80.5,117,127,141,179,Peak_Tim_2,2828044,observed
105,123,176,188,206.29999999999998,Peak_Tim_5,2828044,observed
1.2,1.5,2,14,21.199999999999996,Peak_Dur_10,2828044,observed
3.0000000000000018,15,75,147,186.40000000000003,Peak_Dur_2,2828044,observed
40,52,59,60,72.6,Peak_Dur_5,2828044,observed
23880,23880,23880,23880,23880,Peak_10,2828044,observed
3240,3240,3240,3240,3240,Peak_2,2828044,observed
12160.000000000025,12160.000000000025,12160.000000000025,12160.000000000025,12160.000000000025,Peak_5,2828044,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_10,2828044,observed
1,1,2,3,3.8000000000000007,Peak_Fre_2,2828044,observed
1,1,1,2,3.1999999999999993,Peak_Fre_5,2828044,observed
