p10,p25,p50,p75,p90,metric,comid,result_type
101.1,116,152,205.5,246.8,DS_Dur_WS,8933876,observed
258,268,286,296,311,DS_Tim,8933876,observed
2.356,2.8012499999999996,6.6625,11.675,18.910000000000004,DS_Mag_50,8933876,observed
6.842000000000006,31.859999999999985,43.29999999999998,60.40000000000002,94.27000000000005,DS_Mag_90,8933876,observed
1,2,4.5,7,8.7,FA_Dur,8933876,observed
19.519571989927307,32.51664376820156,54.99166905316385,90.99812819101064,115.1408140177802,FA_Mag,8933876,observed
0,0,0,3.75,15.099999999999998,FA_Tim,8933876,observed
0.04687756396238979,0.06066176470588232,0.09225352112676052,0.14736842105263157,0.1880382775119617,SP_ROC,8933876,observed
31,37,48,73,142.59999999999994,SP_Dur,8933876,observed
86,113,204,277,457,SP_Mag,8933876,observed
35,198,235,252,273,SP_Tim,8933876,observed
77.19999999999999,105.5,174,221,232.60000000000002,Wet_BFL_Dur,8933876,observed
4.036,10.260000000000002,18.64,33.62,47.24000000000001,Wet_BFL_Mag_10,8933876,observed
18.200000000000003,42.55,64.05,86.5,99.60000000000002,Wet_BFL_Mag_50,8933876,observed
9.2,25,53,99,140.6,Wet_Tim,8933876,observed
92,92,150,229,230.2,Peak_Tim_10,8933876,observed
91,158.5,219,236,246,Peak_Tim_2,8933876,observed
89.80000000000001,92,149.5,229,232.39999999999998,Peak_Tim_5,8933876,observed
1.4,2,3,5,7.399999999999999,Peak_Dur_10,8933876,observed
1,1,5,6,14,Peak_Dur_2,8933876,observed
1,1,2,3,7.399999999999999,Peak_Dur_5,8933876,observed
465,465,465,465,465,Peak_10,8933876,observed
270,270,270,270,270,Peak_2,8933876,observed
432,432,432,432,432,Peak_5,8933876,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,8933876,observed
1,1,1,2,3,Peak_Fre_2,8933876,observed
1,1,1,1,1.1999999999999993,Peak_Fre_5,8933876,observed
