Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,145,279,242,319.4,3,3029.942544738517,24,0.050666666666666665,131,6050,148,61,806,1290,87,NA,140,NA,NA,1,NA,25000,14300,20900,NA,1,NA
1981,120,269,200,289.70000000000005,4,435.99913687189274,11,0.03493071813682501,93,4760,176,118,344.70000000000005,979.5,58,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1982,154,265,346,731.7,NA,NA,NA,0.03249756461730351,65,6120,200,177,809.0000000000003,1960,23,NA,62.5,NA,NA,4,NA,25000,14300,20900,NA,2,NA
1983,87,310,403,513.6,4,1869.9812950078144,22,0.03460994066089608,55,4540,255,202,782.1,3570,53,NA,151,151,NA,6,1,25000,14300,20900,NA,3,1
1984,113,281,267,335.8,4,3429.8722242452363,31,0.036885942546319904,192,5440,89,58,812.0999999999999,2050,31,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1985,207,262,232,428.80000000000007,2,396.9844019921802,10,0.048709577011463806,62,1990,200,172,523.3,720.5,28,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1986,205,273,279,396,2,496.9877265709469,20,0.06302521008403361,129,17600,144,41,905,2190,103,137,136,137,1,5,1,25000,14300,20900,1,1,1
1987,147,270,197,237.4,2,421.0042229912168,3,0.042042042042042045,104,8260,166,54,590.3,930,112,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1988,218,285,250,556.3,NA,NA,NA,0.040432949795281,173,1650,112,61,216,823,51,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1989,169,213,235,712.6000000000004,3,650.0120062259981,33,0.04878881303677604,41,4900,172,35,476,811,137,NA,159,NA,NA,2,NA,25000,14300,20900,NA,1,NA
1990,221,287,209,269,NA,NA,NA,0.03547671840354767,44,11700,243,227,252,558,16,NA,238,NA,NA,1,NA,25000,14300,20900,NA,1,NA
1991,224,263,179,277,NA,NA,NA,0.04943695519684203,76,1530,187,45,215.8,893,142,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1992,143,308,193,367.8,3,291.98427739059633,47,0.04028239202657807,105,4370,203,82,361.59999999999997,1945,121,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1993,130,291,227,300.70000000000005,3,542.9905683208972,28,0.03977272727272727,45,11900,246,161,744,2220,85,NA,167,NA,NA,1,NA,25000,14300,20900,NA,1,NA
1994,169,285,189,253.2000000000002,NA,NA,NA,0.036193029490616625,125,1340,160,105,301.4,577,55,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1995,140,291,270,363.50000000000006,6,414.9945856003301,39,0.06336633663366337,123,20100,168,80,419.90000000000003,2535,88,100,133.5,130,1,9,3,25000,14300,20900,1,4,2
1996,125,285,259,329.40000000000003,NA,NA,NA,0.05027606213737601,138,9100,147,82,478.7,1060,65,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
1997,197,258,256,904.8,8,463.99594291817766,28,0.04185022026431718,162,45700,96,52,483.30000000000007,1400,44,91,79.5,80,2,6,4,25000,14300,20900,1,2,2
1998,91,316,336,400,3,418.99876253361333,8,0.03900534180810061,62,4970,254,165,2038.0000000000005,3640,89,NA,128,173,NA,5,1,25000,14300,20900,NA,3,1
1999,165,298,276,531.3999999999999,NA,NA,NA,0.03127647495523822,58,2640,240,199,523.6,1780,41,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
2000,184,293,281.5,345.40000000000003,5,462.99572967664085,27,0.04424711596842744,90,10300,203,106,1855,2990,97,NA,136,NA,NA,1,NA,25000,14300,20900,NA,1,NA
2001,104,300,203,224.1,4,602.9803909419787,27,0.02237136465324385,76,1920,224,113,479.6,1490,111,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
2002,158,274,217,270.3,5,484.9950019419167,29,0.056241426611796985,172,4930,102,64,530.5,1295,38,NA,93,NA,NA,1,NA,25000,14300,20900,NA,1,NA
2003,134,289,276.5,394.1,3,957.991662145027,38,0.0376257049124086,75,8380,214,148,819.7,2010,66,NA,88,88,NA,1,1,25000,14300,20900,NA,1,1
2004,159,270,255,353.6,4,1689.991910366875,39,0.04336734693877551,118,10100,152,95,942,1240,57,139,139,139,1,2,1,25000,14300,20900,1,1,1
2005,124,311,306.5,559.1000000000001,4,1479.9207645578722,18,0.039647577092511016,78,5630,233,170,876,1895,63,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
2006,139,291,302,422.6,4,459.9910656214242,27,0.04285714285714286,54,7720,237,168,1379,3965,69,NA,91,NA,NA,1,NA,25000,14300,20900,NA,1,NA
2007,177,263,217,262.20000000000005,4,717.9882117214958,44,0.03718199608610567,115,6670,148,84,404.90000000000003,694,64,NA,NA,NA,NA,NA,NA,25000,14300,20900,NA,NA,NA
