p10,p25,p50,p75,p90,metric,comid,result_type
141.8,153.25,230.5,257.5,281.70000000000005,DS_Dur_WS,17610919,observed
197.7,227.75,277.5,308.25,322.4,DS_Tim,17610919,observed
0,0,0,0,0.09100000000000001,DS_Mag_50,17610919,observed
0,0,0.135,19.80499999999995,37.30000000000006,DS_Mag_90,17610919,observed
2,2,5,5,5.6,FA_Dur,17610919,observed
1.8141364364336563,1.8160716017849374,12.630572560053697,386.99948544860996,958.7791039614439,FA_Mag,17610919,observed
3.1999999999999993,8,25,42,56.39999999999999,FA_Tim,17610919,observed
0.04830245976709861,0.057406794855703706,0.07891682785299807,0.1115328164279993,0.1523554876496053,SP_ROC,17610919,observed
23.2,39.5,82,112,131.8,SP_Dur,17610919,observed
15,226,696,1415,4173,SP_Mag,17610919,observed
148.2,168.5,193,207,216.60000000000002,SP_Tim,17610919,observed
28.2,34,59,82,100,Wet_BFL_Dur,17610919,observed
0,0,3.2400000000000007,19,158.16000000000005,Wet_BFL_Mag_10,17610919,observed
15.68,40,115,246,484.90000000000003,Wet_BFL_Mag_50,17610919,observed
87,100.75,127,142,163.5,Wet_Tim,17610919,observed
100.4,101,135,151,153.4,Peak_Tim_10,17610919,observed
117,132,142,155,172.5,Peak_Tim_2,17610919,observed
117.4,121.5,134,155,173,Peak_Tim_5,17610919,observed
1,1,2,2,2,Peak_Dur_10,17610919,observed
1,3,5,8,20,Peak_Dur_2,17610919,observed
1,1,2,3,4,Peak_Dur_5,17610919,observed
10300,10300,10300,10300,10300,Peak_10,17610919,observed
1150,1150,1150,1150,1150,Peak_2,17610919,observed
6390,6390,6390,6390,6390,Peak_5,17610919,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,17610919,observed
1,1,2,4,6,Peak_Fre_2,17610919,observed
1,1,1,2,3,Peak_Fre_5,17610919,observed
