Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2000,221,239,0.64,2.4,6,58.95206291599479,27,0.11428571428571425,36,167,203,94,5.95,51.5,109,135,135,135,1,1,1,1730,1130,1440,1,1,1
2001,187,216,0.58,0.9240000000000002,2,52.957740170253125,25,0.08823529411764701,57,275,159,65,1.84,33,94,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2002,228,201,0.685,4.678000000000002,NA,NA,NA,0.0911534701857283,104,1610,97,60,5.250000000000001,82.15,37,NA,93,93,NA,1,1,1730,1130,1440,NA,1,1
2003,192,232,0.325,2.8470000000000018,13,209.9625419082696,38,0.14079783990941558,14,426,218,155,3.218,23.5,63,NA,74,NA,NA,1,NA,1730,1130,1440,NA,1,NA
2004,182,237,0.035,2,4,100.92325238224586,39,0.09101941747572816,86,600,151,93,5.266000000000001,27.2,58,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2005,191,244,1.47,10.2,8,127.98516904914383,19,0.07634811117635548,10,285,234,181,2.85,18.9,53,NA,87,87,NA,1,1,1730,1130,1440,NA,1,1
2006,212,219,1.77,9.283999999999999,9,41.05379899943368,28,0.06389776357827476,22,879,197,128,9.318,89,69,91,89.5,89.5,1,2,2,1730,1130,1440,1,2,2
2007,194,232,0.555,2.0480000000000023,9,12.824778710804914,5,0.06514657980456018,79,226,153,88,5.23,11.75,65,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2008,314,176,0.03,3.6519999999999992,1,14.08435917782415,9,0.06942899517982945,26,376,150,90,2.8129999999999997,19.75,60,NA,117,NA,NA,1,NA,1730,1130,1440,NA,1,NA
2009,235,230,0,0.6159999999999997,6,99.04230379864897,32,0.1956001912960306,10,133,220,96,1.87,8.97,124,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2010,160,268,0.41000000000000003,10.020999999999987,4,151.97573404501983,12,0.080168776371308,71,325,197,98,6.814,35.650000000000006,99,NA,111,NA,NA,1,NA,1730,1130,1440,NA,1,NA
2011,186,284,1.22,2.145,4,424.9075074801866,23,0.09128630705394201,110,1040,174,112,8.154,43.5,62,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2012,173,236,0.23,1.7660000000000002,4,21.184892890451017,4,0.03363914373088681,37,118,199,95,6.263999999999999,8.54,104,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2013,199,285,0.45,0.7280000000000006,4,15.354270774377069,21,0.03313953488372092,198,580,87,44,2.0780000000000003,19.25,43,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2014,194,218,0.3,1.1890000000000012,5,21.396952771949326,50,0.060869565217391244,32,279,186,68,1.1960000000000002,15.149999999999999,118,NA,131,NA,NA,1,NA,1730,1130,1440,NA,1,NA
2015,283,172,0.07,4.922000000000002,NA,NA,NA,0.048484848484848526,37,319,135,89,2.822000000000001,9.78,46,NA,71,NA,NA,1,NA,1730,1130,1440,NA,1,NA
2016,245,185,0.85,9.346,2,26.49485751241028,71,0.10999999999999996,19,1090,166,77,6.362,13.8,89,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2017,238,220,0.875,4.096,6,11.305513493803996,15,0.06185567010309281,74,738,146,82,12.84,67.15,64,NA,101,NA,NA,3,NA,1730,1130,1440,NA,3,NA
2018,246,211,0.625,6.535,3,27.802781056057967,40,0.04138680612437777,19,810,192,100,4.3260000000000005,7.65,92,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
2019,167,250,0.27,2.1620000000000004,6,24.003935403080835,1,0.04799901287377124,68,268,182,91,14.7,55.6,91,148,148,148,1,2,1,1730,1130,1440,1,1,1
2020,173,244,0.23,0.36,NA,NA,NA,0.10416666666666664,10,18.8,234,183,1.754,4.37,51,NA,NA,NA,NA,NA,NA,1730,1130,1440,NA,NA,NA
