metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,0,indeterminate,unknown,TRUE,20273931
DS_Tim,1,likely_unaltered,none_found,TRUE,20273931
DS_Mag_50,-1,likely_altered,high,FALSE,20273931
DS_Mag_90,1,likely_unaltered,none_found,TRUE,20273931
FA_Mag,1,likely_unaltered,none_found,FALSE,20273931
FA_Tim,1,likely_unaltered,none_found,TRUE,20273931
SP_Dur,1,likely_unaltered,none_found,TRUE,20273931
SP_Mag,-1,likely_altered,low,FALSE,20273931
SP_Tim,1,likely_unaltered,none_found,FALSE,20273931
Wet_BFL_Dur,0,indeterminate,low,FALSE,20273931
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,20273931
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,20273931
Wet_Tim,-1,likely_altered,late,FALSE,20273931
Peak_10,-1,likely_altered,low,FALSE,20273931
Peak_2,-1,likely_altered,low,FALSE,20273931
Peak_5,-1,likely_altered,low,FALSE,20273931
