p10,p25,p50,p75,p90,metric,comid,result_type
163,187,206,243,288,DS_Dur_WS,17693217,observed
188,209,231,254,273,DS_Tim,17693217,observed
0.11,0.36,0.64,0.805,1.07,DS_Mag_50,17693217,observed
0.7670000000000001,1.6,2.9200000000000017,5.558,6.800000000000001,DS_Mag_90,17693217,observed
2,3,4,4,9,FA_Dur,17693217,observed
1.7121969044450176,2.861310898527533,6.681427563167217,16.283996255331335,81.21099151005973,FA_Mag,17693217,observed
8.6,18,25,40,52.4,FA_Tim,17693217,observed
0.06399442617253118,0.07242339832869076,0.08712121212121213,0.10624999999999996,0.12857142857142861,SP_ROC,17693217,observed
21,29,42,95,113,SP_Dur,17693217,observed
48,104,252,479,888,SP_Mag,17693217,observed
139,158,178,192,199,SP_Tim,17693217,observed
37,61,81,114,134,Wet_BFL_Dur,17693217,observed
0.915,1.7,3.3,8.3,14.55,Wet_BFL_Mag_10,17693217,observed
3,6.82,17.5,52.5,73,Wet_BFL_Mag_50,17693217,observed
51,65,84,101,117,Wet_Tim,17693217,observed
92.6,95,125,129,135,Peak_Tim_10,17693217,observed
76,104,125,136,145,Peak_Tim_2,17693217,observed
89.39999999999999,92,114,138,139.4,Peak_Tim_5,17693217,observed
1,1,1,1,1,Peak_Dur_10,17693217,observed
1,1,2,5,6,Peak_Dur_2,17693217,observed
1,1,2,2,3,Peak_Dur_5,17693217,observed
1900,1900,1900,1900,1900,Peak_10,17693217,observed
796,796,796,796,796,Peak_2,17693217,observed
1370,1370,1370,1370,1370,Peak_5,17693217,observed
1,1,1,1,1,Peak_Fre_10,17693217,observed
1,1,2,3,5,Peak_Fre_2,17693217,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,17693217,observed
