Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1986,NA,354,NA,NA,NA,NA,NA,0.04592901878914405,95,346,259,NA,NA,NA,NA,141,275,141,2,49,3,709.5,438.5,604.2000000000002,1,9,1
1987,NA,360,NA,NA,NA,NA,NA,0.07692307692307693,77,401,283,NA,NA,NA,NA,158,177,157,3,22,5,709.5,438.5,604.2000000000002,1,5,1
1988,NA,367,NA,NA,6,289.0140950198942,26,0.06028903883959407,82,398,285,NA,NA,NA,NA,NA,166,NA,NA,15,NA,709.5,438.5,604.2000000000002,NA,5,NA
1989,NA,350,NA,NA,NA,NA,NA,0.07001357935937375,77,482,273,NA,NA,NA,NA,NA,296,NA,NA,10,NA,709.5,438.5,604.2000000000002,NA,4,NA
1990,NA,387,NA,NA,2,397.99561590365835,32,0.08362369337979095,108,338,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
1991,19,355,34,50.599999999999994,NA,NA,NA,0.13168094655242757,99,134,256,NA,NA,NA,NA,NA,172,NA,NA,1,NA,709.5,438.5,604.2000000000002,NA,1,NA
1992,112,343,45,90.9,NA,NA,NA,0.09433962264150944,137,209,206,198,73,103,8,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
1993,11,363,116,131,5,98.80620817178075,33,0.08543599902686547,74,248,289,200,148.79999999999998,210.5,89,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
1994,NA,358,NA,NA,NA,NA,NA,0.0625,91,181,267,259,138.8,193,8,NA,147.5,NA,NA,7,NA,709.5,438.5,604.2000000000002,NA,2,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,25,369,117,138.6,NA,NA,NA,0.05276415219408723,104,362,265,167,162.8,304,98,NA,161,142.5,NA,55,5,709.5,438.5,604.2000000000002,NA,6,2
1997,109,358,133,174.60000000000002,6,160.96851746711684,9,0.11891891891891893,81,219,277,252,129.10000000000002,212.5,25,NA,116,118,NA,21,3,709.5,438.5,604.2000000000002,NA,5,1
1998,104,355,161,198.40000000000003,7,223.96563511887186,46,0.09321597528400863,64,362,291,190,195.60000000000002,319,101,138,151,151.5,6,46,29,709.5,438.5,604.2000000000002,3,2,2
1999,NA,340,NA,NA,NA,NA,NA,0.1443498452012384,44,223,296,203,134.2,203,93,NA,139,NA,NA,6,NA,709.5,438.5,604.2000000000002,NA,2,NA
2000,94,364,132,185.7,8,248.00733180522204,41,0.07505473453749316,97,251,267,NA,NA,NA,NA,NA,180,NA,NA,8,NA,709.5,438.5,604.2000000000002,NA,4,NA
2001,38,353,76.45,153.8,6,211.0019474659603,11,0.07201061793937896,80,204,273,181,131,211,92,158,151.5,157,1,8,3,709.5,438.5,604.2000000000002,1,2,1
2002,29,353,75,83.91999999999999,7,120.96675891378399,8,0.05357142857142857,83,179,270,245,81.54,143,25,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
2003,87,354,121,170.8,NA,NA,NA,0.0987431680535723,70,151,284,268,109,157,16,NA,162.5,NA,NA,6,NA,709.5,438.5,604.2000000000002,NA,2,NA
2004,13,367,64.6,69.08,NA,NA,NA,0.06707317073170732,72,198,295,220,108,180.5,75,NA,148,NA,NA,9,NA,709.5,438.5,604.2000000000002,NA,1,NA
2005,35,371,120,180.6,NA,NA,NA,0.05454545454545454,191,555,180,167,118,197,13,NA,156,142,NA,29,4,709.5,438.5,604.2000000000002,NA,2,1
2006,NA,355,NA,NA,2,195.01540715438543,22,0.09504342790966998,73,236,282,247,157,253,35,NA,123,NA,NA,6,NA,709.5,438.5,604.2000000000002,NA,2,NA
2007,84,343,103,132,3,151.2737714489314,6,0.07586675020885547,54,172,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
2008,40,342,43.05,56.57000000000001,NA,NA,NA,0.1020642201834863,57,148,285,224,101,130,61,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
2009,110,361,96.3,133.10000000000002,NA,NA,NA,0.11070110701107011,91,131,270,254,39.879999999999995,92.30000000000001,16,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
2010,41,364,132,153,6,189.0566629479984,15,0.0488657683779635,155,223,209,104,103.04,202,105,NA,NA,NA,NA,NA,NA,709.5,438.5,604.2000000000002,NA,NA,NA
2011,NA,362,NA,NA,5,169.65062389439893,39,0.0603448275862069,83,314,279,240,138,219,39,NA,149,NA,NA,17,NA,709.5,438.5,604.2000000000002,NA,3,NA
