comid,metric,p10,p25,p50,p75,p90,source,result_type
17056670,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17056670,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17056670,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17056670,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17056670,Peak_10,1693.0640718990899,2285.5001094887302,2407.34106722114,2796.4182066425396,4092.16538406868,model,predicted
17056670,Peak_2,511.680780057419,530.456863539177,645.931764027195,807.007524423795,1443.6035229969598,model,predicted
17056670,Peak_5,1096.156,1512.326,1708.329,1897.849,2698.835,model,predicted
17056670,DS_Dur_WS,130.575,146.11875,156.383333333333,175.125,201.9225,model,predicted
17056670,DS_Mag_50,6.1203369731585,8.58280896699483,10.751766302719,13.1010192610305,17.2903954895696,model,predicted
17056670,DS_Mag_90,13.0345160598302,17.4083313082075,22.0149613399096,29.2338485396318,44.3128093748096,model,predicted
17056670,DS_Tim,265,279,290.708333333333,298.60625,308.904166666666,model,predicted
17056670,FA_Dur,2,3,4,6,8,obs,predicted
17056670,FA_Mag,20.1379414495119,29.3516647383672,43.0880707901778,55.4418558778508,78.1196459092499,model,predicted
17056670,FA_Tim,11,21.55625,28.1625,36.0708333333334,42,model,predicted
17056670,Peak_Dur_10,1,1,1,2,4,obs,predicted
17056670,Peak_Fre_10,1,1,1,1,2,obs,predicted
17056670,SP_Dur,51.8166666666667,64,81,95,119.125,model,predicted
17056670,SP_Mag,172.89161479861,231.436280996175,277.102578616137,379.167080368863,569.500083320381,model,predicted
17056670,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17056670,SP_Tim,173.89,187.1,199.225,211.666666666667,227.13,model,predicted
17056670,Wet_BFL_Dur,75.9025,93.7,110.75,131.775,161.705,model,predicted
17056670,Wet_BFL_Mag_10,20.6692059238946,27.9289139524538,33.9630930875222,48.7534641398756,66.1113980544676,model,predicted
17056670,Wet_BFL_Mag_50,67.746179869322,92.3555745612391,108.26325769814,148.998424624608,182.805259947575,model,predicted
17056670,Wet_Tim,61.745,73.9875,83.3,89.5,102.9,model,predicted
