comid,metric,p10,p25,p50,p75,p90,source,result_type
17081409,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17081409,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17081409,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17081409,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17081409,Peak_10,1731.50499261463,2064.94442051487,3049.17434837318,5785.587305884561,7333.223594096429,model,predicted
17081409,Peak_2,859.079967483945,964.974020505762,1309.0489312628301,1938.6441279348999,2128.70681917268,model,predicted
17081409,Peak_5,1441.8129999999999,1632.82,2439.399,3026.821,4050.5890000000004,model,predicted
17081409,DS_Dur_WS,116.1625,150.36875,198.65,225.658333333333,245,model,predicted
17081409,DS_Mag_50,4.04050279484497,10.2472729239365,18.4616536976389,29.7344351644919,43.253729408109,model,predicted
17081409,DS_Mag_90,21.3389353486447,35.3036460071088,54.3507765718363,82.5291314102543,116.156651131476,model,predicted
17081409,DS_Tim,278,286.11875,297.591666666666,311,326,model,predicted
17081409,FA_Dur,2,3,4,6,8,obs,predicted
17081409,FA_Mag,26.8651207214002,44.0149372552588,79.7330353961265,159.950647280753,278.750297994067,model,predicted
17081409,FA_Tim,11.7625,25.875,34.8166666666666,48,57.5,model,predicted
17081409,Peak_Dur_10,1,1,1,2,4,obs,predicted
17081409,Peak_Fre_10,1,1,1,1,2,obs,predicted
17081409,SP_Dur,44.545,52.1,62.6125,74.6520833333334,88,model,predicted
17081409,SP_Mag,566.468943365415,734.929039627948,1014.61548338255,1350.27910349966,1773.8684349878,model,predicted
17081409,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17081409,SP_Tim,224.646666666667,233.125,241.133333333333,248.75,261,model,predicted
17081409,Wet_BFL_Dur,64,78.75,95.8666666666666,124.65,160.008333333333,model,predicted
17081409,Wet_BFL_Mag_10,49.5293499602153,69.2051471373428,93.9189250659344,124.371048447642,167.94434964326,model,predicted
17081409,Wet_BFL_Mag_50,155.38531261366,202.425821365611,296.200551801939,400.490421042338,502.588882598075,model,predicted
17081409,Wet_Tim,80.275,109.7375,137.5,157.41875,170,model,predicted
