p10,p25,p50,p75,p90,metric,comid,result_type
106.4,144.75,207,252,296,DS_Dur_WS,8063529,observed
256,278,292.5,315.5,355,DS_Tim,8063529,observed
4.01,4.2875,4.65,5.2,5.59,DS_Mag_50,8063529,observed
4.92,6.080000000000001,7.005000000000003,8.6,9.482,DS_Mag_90,8063529,observed
2,2,3,4.5,5,FA_Dur,8063529,observed
9.477452174968368,11.483771007183353,14.9845283554169,21.4414742594574,40.74947686090355,FA_Mag,8063529,observed
11.8,23.5,36,59,69.4,FA_Tim,8063529,observed
0.027857142857142886,0.04111613876319761,0.08333333333333333,0.15530843942110006,0.19170825798673904,SP_ROC,8063529,observed
15.600000000000001,23,35,76,157.80000000000004,SP_Dur,8063529,observed
7.98,17,216,563.75,997.0000000000001,SP_Mag,8063529,observed
159.8,205.5,252,266,294.8,SP_Tim,8063529,observed
32,38,74,165.5,210,Wet_BFL_Dur,8063529,observed
3.8,4.66,6.4,15.850000000000001,98.60000000000002,Wet_BFL_Mag_10,8063529,observed
5,6.9,167,236.75,352,Wet_BFL_Mag_50,8063529,observed
34.2,65.75,132.5,196.75,216.3,Wet_Tim,8063529,observed
91.3,91.75,103.75,126.125,145.25,Peak_Tim_10,8063529,observed
168,182.625,212.25,229.5,239.60000000000002,Peak_Tim_2,8063529,observed
89.5,91.75,128.5,198.25,237.1,Peak_Tim_5,8063529,observed
1,1,2,3,3,Peak_Dur_10,8063529,observed
7.800000000000001,12.5,28.5,46.75,60.500000000000036,Peak_Dur_2,8063529,observed
1.7000000000000002,2,2,3,4.199999999999999,Peak_Dur_5,8063529,observed
2130,2130,2130,2130,2130,Peak_10,8063529,observed
251.5,251.5,251.5,251.5,251.5,Peak_2,8063529,observed
1152,1152,1152,1152,1152,Peak_5,8063529,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,8063529,observed
1.9000000000000004,2,2.5,4.5,6.100000000000001,Peak_Fre_2,8063529,observed
1,1,1,1,1.5999999999999996,Peak_Fre_5,8063529,observed
