p10,p25,p50,p75,p90,metric,comid,result_type
132.8,151,176,215,252,DS_Dur_WS,22549075,observed
185,220,248,293,325,DS_Tim,22549075,observed
1.4,2.6500000000000004,3.18,4.345,7.828000000000001,DS_Mag_50,22549075,observed
3.088,3.8099999999999996,5.0120000000000005,8.6885,11.57,DS_Mag_90,22549075,observed
3,3,4,6,8.099999999999998,FA_Dur,22549075,observed
4.858147421818126,8.621795388539914,10.97145040566058,30.684289253835377,61.64834142389542,FA_Mag,22549075,observed
1.3000000000000003,10,18.5,39.25,57,FA_Tim,22549075,observed
0.01291392936939334,0.0429292929292929,0.0714285714285715,0.10414984456376926,0.1727087783541857,SP_ROC,22549075,observed
12,38,82,139,168,SP_Dur,22549075,observed
26.5,141,511,1370,3500,SP_Mag,22549075,observed
104,142,162,196,215,SP_Tim,22549075,observed
27.200000000000003,45,75,110.5,173.20000000000002,Wet_BFL_Dur,22549075,observed
1.1216000000000004,2.2,3.2140000000000004,5.173,5.727600000000003,Wet_BFL_Mag_10,22549075,observed
3.196,3.625,8.26,11.25,37.60000000000005,Wet_BFL_Mag_50,22549075,observed
32.800000000000004,51,77,105,124.80000000000001,Wet_Tim,22549075,observed
96.6,118.5,136,143,147.8,Peak_Tim_10,22549075,observed
98,113,136,151,163.5,Peak_Tim_2,22549075,observed
114.39999999999999,130,139.5,152,161.60000000000002,Peak_Tim_5,22549075,observed
1,1,1,1,2.799999999999999,Peak_Dur_10,22549075,observed
1,1,4,5,14,Peak_Dur_2,22549075,observed
1,1,1,4,5.199999999999999,Peak_Dur_5,22549075,observed
4520,4520,4520,4520,4520,Peak_10,22549075,observed
818,818,818,818,818,Peak_2,22549075,observed
3040,3040,3040,3040,3040,Peak_5,22549075,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,22549075,observed
1,1,2,3,4,Peak_Fre_2,22549075,observed
1,1,1,2,3.1999999999999993,Peak_Fre_5,22549075,observed
