Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,301,NA,NA,4,1140.0087296851698,1,0.041462541183211576,137,18400,164,65,2042,9900,99,147,139,146,1,128,4,23000,2740,19300,1,3,1
1981,233,268,406,1066.0000000000002,NA,NA,NA,0.04225352112676056,91,2180,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1982,116,297,1465,2955,5,890.0092168063583,46,0.03361344537815126,89,16800,208,73,2592,4860,135,NA,165,197,NA,115,3,23000,2740,19300,NA,3,1
1983,107,315,3890,6254,7,2590.4346724327497,2,0.05594443936763228,29,17200,286,239,8512,15600,47,148.5,52,131,38,306,63,23000,2740,19300,4,3,3
1984,232,138,783,1410,10,6550.006903892785,11,0.0423728813559322,33,13700,105,49,4176,9750,56,NA,0,NA,NA,129,NA,23000,2740,19300,NA,1,NA
1985,133,378,522,803.2,NA,NA,NA,0.04363899405916212,193,1330,185,181,563,873,4,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1986,NA,277,NA,NA,6,1059.9982527233792,1,0.03631961259079903,100,17100,177,44,1646,10700,133,168,195.5,165,1,94,6,23000,2740,19300,1,2,1
1987,11,374,254,292,NA,NA,NA,0.02860747408619749,203,1290,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1988,59,369,334,433,NA,NA,NA,0.05258697591436218,158,898,211,200,416.3,587.5,11,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1989,29,346,380,474.6,NA,NA,NA,0.040106951871657755,130,1270,216,157,406.4,553,59,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1990,153,352,254,313.8,NA,NA,NA,0.046546724973856826,192,686,160,151,510,593,9,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1991,21,373,99,110,NA,NA,NA,0.051642029868942396,191,2010,182,43,161.60000000000002,576,139,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1992,203,251,128,375.8,NA,NA,NA,0.049523809523809526,104,1350,147,126,301,340,21,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
1993,NA,365,NA,NA,8,608.0465977699085,24,0.028154327424400417,152,1640,213,125,734.2,1570,88,NA,128,NA,NA,13,NA,23000,2740,19300,NA,2,NA
1994,202,320,505.5,1782.0000000000005,8,2129.942381233332,17,0.038135593220338986,96,1140,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000,2740,19300,NA,NA,NA
