p10,p25,p50,p75,p90,metric,comid,result_type
218.10000000000002,225.75,230,238.25,253.10000000000002,DS_Dur_WS,17625465,observed
179.4,207,236,245.5,273.8,DS_Tim,17625465,observed
0,0,0,0,0,DS_Mag_50,17625465,observed
0,0,0.34400000000000003,9.180999999999997,24.4684,DS_Mag_90,17625465,observed
2,2,2.5,3,3,FA_Dur,17625465,observed
7.356647257629574,15.096179171573123,24.589306729903242,143.31948009987028,347.6856944747604,FA_Mag,17625465,observed
4.3,4.75,11.5,31.75,56.500000000000014,FA_Tim,17625465,observed
0.11096598792577841,0.18666438764230442,0.2694885988522675,0.3117186218211649,0.4971774193548389,SP_ROC,17625465,observed
20.4,42.5,63,115.5,136.2,SP_Dur,17625465,observed
223.92000000000002,365,809,3255,3906.000000000001,SP_Mag,17625465,observed
109.60000000000001,133,161,176,185,SP_Tim,17625465,observed
41.6,52.5,72,102.5,125.80000000000001,Wet_BFL_Dur,17625465,observed
0,0,0.5040000000000001,3.322,13.603200000000006,Wet_BFL_Mag_10,17625465,observed
13.476000000000003,22.75,24.3,46.849999999999994,70.62000000000002,Wet_BFL_Mag_50,17625465,observed
21.4,45.5,90,97.5,101,Wet_Tim,17625465,observed
126.05,128.375,132.25,136.125,138.45,Peak_Tim_10,17625465,observed
119.5,128.25,138.25,160.625,170,Peak_Tim_2,17625465,observed
119.3,121.25,124.5,131.75,136.1,Peak_Tim_5,17625465,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,17625465,observed
7,13.5,20,25,29.5,Peak_Dur_2,17625465,observed
2,2,2,3,3.5999999999999996,Peak_Dur_5,17625465,observed
4320.000000000002,4320.000000000002,4320.000000000002,4320.000000000002,4320.000000000002,Peak_10,17625465,observed
180,180,180,180,180,Peak_2,17625465,observed
2198.0000000000005,2198.0000000000005,2198.0000000000005,2198.0000000000005,2198.0000000000005,Peak_5,17625465,observed
1.1,1.25,1.5,1.75,1.9,Peak_Fre_10,17625465,observed
2,3.25,4,5.5,6.5,Peak_Fre_2,17625465,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_5,17625465,observed
