p10,p25,p50,p75,p90,metric,comid,result_type
113.89999999999999,146,187.5,217,239.8,DS_Dur_WS,22555860,observed
214,233,274,291,309,DS_Tim,22555860,observed
0,0.065,0.385,1.04625,1.4570000000000003,DS_Mag_50,22555860,observed
0.3706999999999999,0.889750000000001,1.4409999999999998,2.27575,4.161300000000001,DS_Mag_90,22555860,observed
2,3,4,7.5,9,FA_Dur,22555860,observed
1.0645740289132064,1.4446930918357204,2.057338164250839,7.715108532622681,31.165028135328445,FA_Mag,22555860,observed
3.2,13,25,50,56.800000000000004,FA_Tim,22555860,observed
0.041429355657723224,0.05586766541822724,0.06904761904761902,0.08989898989898991,0.10181818181818175,SP_ROC,22555860,observed
43,82,100,137,157,SP_Dur,22555860,observed
9.93,17,45,108,300,SP_Mag,22555860,observed
118,141,160,183,200,SP_Tim,22555860,observed
38.6,49.25,67,101.5,135.2,Wet_BFL_Dur,22555860,observed
0.43300000000000005,1.0225,2.01,3.3905000000000003,5.947000000000008,Wet_BFL_Mag_10,22555860,observed
1.895,2.7812499999999996,4.8,14.375,36.24,Wet_BFL_Mag_50,22555860,observed
32,62.75,77.5,103.5,121.70000000000002,Wet_Tim,22555860,observed
90,102,102.5,136,147.39999999999998,Peak_Tim_10,22555860,observed
85,117,134,143,167,Peak_Tim_2,22555860,observed
101.60000000000001,114,122,143,145.4,Peak_Tim_5,22555860,observed
1,1,1,1,2.1999999999999993,Peak_Dur_10,22555860,observed
1,1,2,7,12,Peak_Dur_2,22555860,observed
1,2,4,6,7.799999999999997,Peak_Dur_5,22555860,observed
536,536,536,536,536,Peak_10,22555860,observed
131,131,131,131,131,Peak_2,22555860,observed
273,273,273,273,273,Peak_5,22555860,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,22555860,observed
1,1,1,4,4,Peak_Fre_2,22555860,observed
1,1,2,3,3.1999999999999993,Peak_Fre_5,22555860,observed
