Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,170,310,2.6500000000000004,8.1,5,47.99673894617113,38,0.029857397504456328,149,5770,161,35,2.4,2500,126,NA,147.5,138,NA,8,1,30020.000000000004,5170,25400,NA,2,1
1981,336,186,0.43,8,1,9.454364427596719,7,0.08888888888888888,11,453,175,61,4.9,23,114,NA,NA,NA,NA,NA,NA,30020.000000000004,5170,25400,NA,NA,NA
1982,268,207,0.07500000000000001,2.5,9,4.895097449729046,58,0.2986111111111111,20,1350,187,31,1.8,126,156,NA,NA,NA,NA,NA,NA,30020.000000000004,5170,25400,NA,NA,NA
1983,165,238,0.89,97.99999999999997,8,151.99575402087956,49,0.1031933767001774,82,46200,156,47,67.4,996,109,151,134.5,151,2,8,2,30020.000000000004,5170,25400,1,4,1
1984,NA,180,NA,NA,6,479.99913892029315,0,0.11764705882352941,90,1220,90,53,0.542,76,37,NA,NA,NA,NA,NA,NA,30020.000000000004,5170,25400,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,202,NA,NA,22,179.99020091943893,63,0.2703622173303982,32,2240,170,55,0,522,115,NA,136,NA,NA,2,NA,30020.000000000004,5170,25400,NA,1,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,250,201,0.15,2.309999999999999,NA,NA,NA,0.25245283018867926,23,6000,178,57,1.204000000000001,401,121,NA,153,134,NA,7,1,30020.000000000004,5170,25400,NA,2,1
1993,NA,209,NA,NA,1,354.9969687392918,29,0.12486064336314016,28,6920,181,96,90,1525,85,141,130,141,1,26,1,30020.000000000004,5170,25400,1,5,1
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,201,189,0,19,4,68.99784824502292,39,0.25891316848763657,20,1120,169,53,6.66,52,116,NA,142,NA,NA,1,NA,30020.000000000004,5170,25400,NA,1,NA
1997,326,157,0,25,NA,NA,NA,0.09884745762711865,36,5690,121,97,0,40,24,NA,99.5,NA,NA,2,NA,30020.000000000004,5170,25400,NA,2,NA
1998,127,258,21,182.00000000000003,4,9749.901272843234,66,0.03214285714285714,37,4900,221,104,503.6,1500,117,136.5,128,136.5,2,9,2,30020.000000000004,5170,25400,2,5,2
1999,210,285,0,1.9099999999999993,NA,NA,NA,0.8285714285714285,88,668,197,178,0,3,19,NA,NA,NA,NA,NA,NA,30020.000000000004,5170,25400,NA,NA,NA
2000,199,297,0,15.600000000000051,1,3.799982645571273,0,0.13961038961038963,93,1690,204,75,9.3,37,129,NA,NA,NA,NA,NA,NA,30020.000000000004,5170,25400,NA,NA,NA
2001,NA,174,NA,NA,6,7.39632385014852,11,0.11106750392464679,14,22200,160,30,71.10000000000002,327,130,NA,155,NA,NA,2,NA,30020.000000000004,5170,25400,NA,1,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
