Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1999,142,270,0.2,0.2790000000000001,NA,NA,NA,0.06904761904761894,72,2.2,198,186,1.6,2,12,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2000,176,277,0,0.215,NA,NA,NA,0.11309523809523814,73,2.6,204,158,0.24,0.55,46,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2001,NA,278,NA,NA,NA,NA,NA,0.05718954248366011,85,0.69,193,106,0.27,0.675,87,NA,102,NA,NA,1,NA,146.25,11,48.2,NA,1,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2003,197,275,0,0.15,NA,NA,NA,0.1219512195121951,75,11.7,200,74,0.41300000000000003,1.4300000000000002,126,NA,171,156.5,NA,9,2,146.25,11,48.2,NA,4,2
2004,208,242,0,0,NA,NA,NA,0.13333333333333328,54,0.95,188,82,0.232,0.47,106,NA,148,NA,NA,1,NA,146.25,11,48.2,NA,1,NA
2005,NA,166,NA,NA,9,13.594179933890034,26,0.0778991001920938,17,290,149,65,1.4360000000000004,5.63,84,134,135,134,7,46,17,146.25,11,48.2,3,6,3
2006,161,298,0,0.22,NA,NA,NA,0.1356302980585179,36,0.92,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2007,29,370,0,0,NA,NA,NA,0.3089430894308943,149,1.37,221,128,0.08700000000000001,1.22,93,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2008,159,264,0,0,NA,NA,NA,0.323943661971831,114,4.07,150,121,0.09,0.66,29,NA,98,NA,NA,3,NA,146.25,11,48.2,NA,3,NA
2009,265,200,0,0,NA,NA,NA,0.10977443609022552,65,5.8,135,78,0,0.49,57,NA,76,NA,NA,2,NA,146.25,11,48.2,NA,2,NA
2010,212,223,0,0,30,3.3812409534823202,73,0.14285714285714296,91,21.3,132,33,0,1.35,99,NA,112,112,NA,4,1,146.25,11,48.2,NA,3,1
2011,106,290,0,0.16,NA,NA,NA,0.09098432055749126,204,230,86,17,0,0,69,82,84,81,1,10,2,146.25,11,48.2,1,2,1
2012,153,280,0,0,5,1.0161153917386432,4,0.0869565217391305,68,6.8,212,182,0.47,0.63,30,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2013,NA,270,NA,NA,NA,NA,NA,0.16216216216216217,107,1.51,163,96,0,0.38,67,NA,NA,NA,NA,NA,NA,146.25,11,48.2,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
