Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,NA,261,NA,NA,NA,NA,NA,0.03682946836473808,23,911,238,NA,NA,NA,NA,NA,177,NA,NA,4,NA,3030.999999999999,1145,1604,NA,3,NA
1981,NA,326,NA,NA,NA,NA,NA,0.030092582107737673,115,1130,211,NA,NA,NA,NA,NA,318,318,NA,1,1,3030.999999999999,1145,1604,NA,1,1
1982,NA,250,NA,NA,NA,NA,NA,0.03421090182648402,62,1070,188,NA,NA,NA,NA,NA,165,NA,NA,1,NA,3030.999999999999,1145,1604,NA,1,NA
1983,NA,441,NA,NA,2,2059.9725442118133,70,0.029140534074744602,209,884,232,NA,NA,NA,NA,153,111,111.5,1,3,2,3030.999999999999,1145,1604,1,2,2
1984,NA,341,NA,NA,NA,NA,NA,0.035842293906810034,121,883,220,NA,NA,NA,NA,NA,295,NA,NA,1,NA,3030.999999999999,1145,1604,NA,1,NA
1985,NA,263,NA,NA,NA,NA,NA,0.03336555011253806,46,924,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1986,NA,338,NA,NA,4,1019.967662112671,56,0.029911028551382834,85,650,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1987,NA,266,NA,NA,2,3589.5557397068933,9,0.05945945945945946,3,678,263,NA,NA,NA,NA,9,9,9,1,2,2,3030.999999999999,1145,1604,1,1,1
1988,NA,254,NA,NA,NA,NA,NA,0.04245283018867924,30,902,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1989,NA,256,NA,NA,NA,NA,NA,0.07725321888412018,4,760,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1990,NA,299,NA,NA,NA,NA,NA,0.01861427094105481,93,992,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1991,NA,273,NA,NA,2,1179.9901341263408,1,0.02475337961271465,39,1030,234,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3030.999999999999,1145,1604,NA,1,NA
1992,NA,333,NA,NA,NA,NA,NA,0.0422118600882016,82,859,251,NA,NA,NA,NA,178,200,178,1,18,2,3030.999999999999,1145,1604,1,3,1
1993,NA,276,NA,NA,2,1200.042451111472,22,0.03056768558951965,68,1130,208,NA,NA,NA,NA,NA,104,108,NA,10,2,3030.999999999999,1145,1604,NA,5,1
1994,NA,341,NA,NA,NA,NA,NA,0.032329988851727984,90,935,251,NA,NA,NA,NA,NA,202,NA,NA,30,NA,3030.999999999999,1145,1604,NA,6,NA
1995,NA,341,NA,NA,NA,NA,NA,0.023093802949918057,137,1400,204,NA,NA,NA,NA,NA,200,NA,NA,1,NA,3030.999999999999,1145,1604,NA,1,NA
1996,NA,313,NA,NA,NA,NA,NA,0.023893761605626014,62,758,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1997,NA,437,NA,NA,NA,NA,NA,0.031047865459249677,191,771,246,NA,NA,NA,NA,NA,360,NA,NA,1,NA,3030.999999999999,1145,1604,NA,1,NA
1998,NA,342,NA,NA,NA,NA,NA,0.03509735353038344,95,848,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
1999,NA,292,NA,NA,NA,NA,NA,0.028846153846153848,75,1010,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
2000,NA,318,NA,NA,NA,NA,NA,0.027648038754777917,111,989,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
2001,NA,320,NA,NA,NA,NA,NA,0.03468208092485549,88,972,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
2002,NA,350,NA,NA,NA,NA,NA,0.035578085323688426,117,927,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
2003,NA,321,NA,NA,NA,NA,NA,0.03488372093023256,89,883,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.999999999999,1145,1604,NA,NA,NA
