comid,metric,p10,p25,p50,p75,p90,source,result_type
24688709,Peak_Dur_2,1,1,3,8,18.8,inferred,predicted
24688709,Peak_Dur_5,1,1.25,2.5,3,5.7,inferred,predicted
24688709,Peak_Fre_2,1,1,2,3,5,inferred,predicted
24688709,Peak_Fre_5,1,1,1,2,3,inferred,predicted
24688709,Peak_10,163859.602090667,203869.083731246,252158.057598627,387685.347701905,523719.35243156203,model,predicted
24688709,Peak_2,60413.6789457555,89110.19459670481,135186.99286005698,158566.36789601098,245734.821888166,model,predicted
24688709,Peak_5,105491.7,161244.2,209368.7,290500.6,437930.9,model,predicted
24688709,DS_Dur_WS,90,111.564583333334,141.7125,175.939583333334,207,model,predicted
24688709,DS_Mag_50,169.539149906333,437.986698507122,1155.41668056751,2678.93221967941,3680.722000209,model,predicted
24688709,DS_Mag_90,1005.99348652273,1732.24373608319,3036.64923510067,5075.00777997424,8575.95899777994,model,predicted
24688709,DS_Tim,253.575,269.727083333334,290.858333333334,308.125,324.845,model,predicted
24688709,FA_Dur,2,2,3,4.5,6.5,obs,predicted
24688709,FA_Mag,2012.49963827772,3821.04855963364,7687.99665933085,14520.9850480841,29621.2547442236,model,predicted
24688709,FA_Tim,5,11.2,24,36.5,46.11,model,predicted
24688709,Peak_Dur_10,1,1,1,3,3.6,obs,predicted
24688709,Peak_Fre_10,1,1,1,1,1,obs,predicted
24688709,SP_Dur,34,45.6645833333334,67.125,99.9666666666666,135.029166666666,model,predicted
24688709,SP_Mag,15208.7204415103,24725.8030488808,46296.2311641202,78664.1769276438,147505.660404859,model,predicted
24688709,SP_ROC,0.0112125536495315,0.0138458831808586,0.0423051409618574,0.0567460317460317,0.0614253234964019,obs,predicted
24688709,SP_Tim,152,177.379166666666,203.333333333333,227.2625,239.1375,model,predicted
24688709,Wet_BFL_Dur,68.7416666666666,94.6791666666666,130.25,162.11875,186.02,model,predicted
24688709,Wet_BFL_Mag_10,1685.55529664213,2848.27877066726,4420.00053956489,6384.50838996367,9635.64241095439,model,predicted
24688709,Wet_BFL_Mag_50,6400.53496313948,8444.17338664366,11321.3557176143,16311.4814107353,23169.6168432599,model,predicted
24688709,Wet_Tim,39.75,52,69,94.0625,112,model,predicted
