Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,63,308,567,631.2,NA,NA,NA,0.07043846711496637,29,3280,279,194,1163,1680,85,NA,200.5,104,NA,16,2,17740,3940,10440.000000000004,NA,4,1
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,215,210,381.4,595.5,5,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1982,134,305,843.5,1481.0000000000002,2,1859.974314382536,44,0.08260306242638399,40,4750,265,196,1240,2700,69,NA,209.5,165,NA,41,2,17740,3940,10440.000000000004,NA,10,2
1983,78,316,959.5,1123,2,2279.8091628905718,25,0.09580838323353294,37,6740,279,206,1385,2755,73,NA,134.5,NA,NA,60,NA,17740,3940,10440.000000000004,NA,8,NA
1984,NA,303,NA,NA,NA,NA,NA,0.06054054054054054,57,4380,246,218,1240,1545,28,NA,144,NA,NA,14,NA,17740,3940,10440.000000000004,NA,6,NA
1985,NA,NA,NA,NA,3,940.9612988124514,38,NA,NA,1240,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1986,88,289,613.5,674.3,3,1009.9856450266693,63,0.09725978917566167,45,5360,244,119,1600,2330,125,139,197.5,148,3,24,6,17740,3940,10440.000000000004,1,4,2
1987,NA,409,NA,NA,NA,NA,NA,0.15601463767499255,88,687,321,310,209.70000000000002,429,11,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1988,201,313,233,388,NA,NA,NA,0.17154811715481172,20,543,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1989,9,373,74,229.6,1,361.9964321832244,0,0.08778729023547042,122,2030,251,103,672.4,1240,148,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1990,NA,416,NA,NA,NA,NA,NA,0.10024857071836937,125,606,291,282,278.3,546,9,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1992,84,377,283,475.3000000000001,1,613.9643911273853,2,0.16697668228608922,71,552,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1993,NA,364,NA,NA,4,378.0002881786313,0,0.08461538461538462,106,3550,258,174,827.4000000000001,1615,84,NA,237.5,NA,NA,9,NA,17740,3940,10440.000000000004,NA,2,NA
1994,NA,NA,NA,NA,4,970.850079668251,11,NA,NA,922,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
1995,148,315,694.5,896.9000000000001,2,628.9959216710738,3,0.056466302367941715,44,6350,271,178,1207,2660,93,NA,202.5,161,NA,62,1,17740,3940,10440.000000000004,NA,8,1
1996,136,291,672,867,3,1239.995797502091,72,0.08356717925693119,57,7820,234,137,691.2,1950,97,228,183.5,228,1,11,1,17740,3940,10440.000000000004,1,4,1
1997,187,277,618,722,2,1829.930385118941,48,0.05637982195845697,179,19900,98,37,1018.8,2350,61,93,103,92,2,17,4,17740,3940,10440.000000000004,1,4,1
1998,155,305,756,944.6,5,992.9535885815772,68,0.06852977961788934,39,6080,266,168,1124,2215,98,NA,226.5,NA,NA,33,NA,17740,3940,10440.000000000004,NA,4,NA
1999,133,325,613,704.5999999999999,NA,NA,NA,0.07389937106918239,64,3810,261,167,976.2,1620,94,NA,130,NA,NA,2,NA,17740,3940,10440.000000000004,NA,1,NA
2000,2,409,78.5,78.9,NA,NA,NA,0.07388222464558342,167,3780,242,150,453.3,1275,92,NA,186.5,NA,NA,4,NA,17740,3940,10440.000000000004,NA,4,NA
2001,93,342,420,568.8,NA,NA,NA,0.10064935064935066,125,2820,217,215,211.6,574,2,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2002,NA,NA,NA,NA,5,668.0585134638246,55,NA,NA,1890,253,184,463.09999999999997,939.5,69,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2003,62,400,584.5,625.8,2,1279.8105503046763,39,0.04045375650880238,150,4320,250,160,682.9000000000001,915.5,90,NA,245,NA,NA,3,NA,17740,3940,10440.000000000004,NA,1,NA
2004,83,383,583,767.6,NA,NA,NA,0.07896284932391709,186,979,197,135,618.8,839,62,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2005,133,307,638,878,4,880.9832524947026,70,0.06726457399103139,46,4170,261,178,1070,1915,83,NA,227,NA,NA,3,NA,17740,3940,10440.000000000004,NA,3,NA
2006,NA,350,NA,NA,3,1849.9730817206087,62,0.05849268841394826,97,5040,253,179,1190,2560,74,NA,184,138,NA,64,2,17740,3940,10440.000000000004,NA,5,2
2007,20,439,395,443.2,4,1109.9461461572146,44,0.07368421052631578,197,837,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,246,226,374,516,20,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2009,216,292,556,747,NA,NA,NA,0.07771428571428571,57,3660,235,93,990,1180,142,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2010,115,308,506,745.6,4,854.8012248880262,13,0.06440416253345561,55,3090,253,111,884,1350,142,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2011,NA,312,NA,NA,6,2529.7369263646947,24,0.1068613988477268,37,9580,275,218,1347,2270,57,NA,166,NA,NA,32,NA,17740,3940,10440.000000000004,NA,5,NA
2012,27,345,501,565.4000000000001,2,784.9898222671873,11,0.05948051948051948,112,2210,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2013,NA,350,NA,NA,NA,NA,NA,0.11811974329770458,122,758,228,222,421.1,729.5,6,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2015,76,372,181.5,310.5,6,600.9752605864052,61,0.1649122807017544,94,497,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,3940,10440.000000000004,NA,NA,NA
2016,141,313,540,884,2,257.0001021475313,1,0.05291005291005291,63,2190,250,174,439.4,1260,76,NA,161,NA,NA,2,NA,17740,3940,10440.000000000004,NA,2,NA
2017,96,294,584.5,802,2,1499.9550117749318,17,0.09195402298850575,28,5970,266,178,2216,3955,88,132,175,130,2,94,9,17740,3940,10440.000000000004,2,15,3
2018,200,286,473.5,689.0999999999999,NA,NA,NA,0.07753300697225932,94,5580,192,168,350.70000000000005,685,24,NA,180,NA,NA,3,NA,17740,3940,10440.000000000004,NA,2,NA
2019,183,303,593,785.6000000000001,4,704.9800029786917,4,0.07751937984496124,44,6930,259,139,1298,2980,120,NA,196.5,NA,NA,34,NA,17740,3940,10440.000000000004,NA,6,NA
