Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,180,243,168.5,246.6999999999999,4,2219.996536171687,25,0.056,97,39100,146,71,1290,3570,75,NA,121.5,105,NA,8,1,68500,34300,55300,NA,2,1
1981,186,220,160,213,6,265.99033321068526,23,0.060582258479403225,40,4780,180,123,409.8,1840,57,NA,NA,NA,NA,NA,NA,68500,34300,55300,NA,NA,NA
1982,174,236,188,503.1,3,261.9579254555988,4,0.055865921787709494,39,25900,197,157,2084,4600,40,NA,138,80,NA,9,1,68500,34300,55300,NA,5,1
1983,158,244,219,410.1000000000001,6,771.9958288159197,25,0.07115823073415413,31,14200,213,169,1514,8260,44,118,117,134.5,1,13,4,68500,34300,55300,1,5,2
1984,168,227,141,205.20000000000005,NA,NA,NA,0.04416264589671762,30,1830,197,161,1090,2790,36,NA,78,NA,NA,3,NA,68500,34300,55300,NA,2,NA
1985,236,222,181,665,NA,NA,NA,0.05745062836624776,40,7170,182,153,587.6,1440,29,NA,NA,NA,NA,NA,NA,68500,34300,55300,NA,NA,NA
1986,288,189,287,658.8000000000001,4,372.9992976438747,21,0.08472503373819162,19,22700,170,78,1050.1000000000001,6760,92,139,136,137,3,7,6,68500,34300,55300,1,1,1
1987,95,323,185,283.6,4,778.9960687415071,37,0.02806122448979592,155,10600,168,57,607.8,1720,111,NA,NA,NA,NA,NA,NA,68500,34300,55300,NA,NA,NA
1988,258,256,166,1350,NA,NA,NA,0.03911668706650347,144,13600,112,60,411.6,3055,52,NA,NA,NA,NA,NA,NA,68500,34300,55300,NA,NA,NA
1989,227,230,226,369.6,3,299.9938839700828,32,0.05367561260210035,57,22900,173,25,369,5150,148,NA,NA,NA,NA,NA,NA,68500,34300,55300,NA,NA,NA
