Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1987,NA,355,NA,NA,NA,NA,NA,0.07142857142857141,131,1.7,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1988,NA,355,NA,NA,3,1.7121335618160982,71,0.09999999999999991,54,2.9,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,331,198,0.46,1.2,2,3.4274558876288075,21,0.14285714285714288,17,76,181,51,3.1,10,130,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1991,122,369,1.3,1.9,NA,NA,NA,0.05839002267573695,91,1.8,278,115,0,1.6,163,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1992,189,344,1.2,1.2,NA,NA,NA,0.055555555555555455,154,76,190,68,2.1,9.75,122,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1993,NA,303,NA,NA,NA,NA,NA,0.11942959001782531,101,94,202,35,0.134,0.82,167,NA,252,NA,NA,1,NA,628.1000000000001,136,522.4000000000001,NA,1,NA
1994,209,326,0.93,1.2,NA,NA,NA,0.055555555555555525,92,2.4,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
1995,NA,308,NA,NA,NA,NA,NA,0.11522633744855965,30,310,278,109,2.1,117,169,NA,244,NA,NA,52,NA,628.1000000000001,136,522.4000000000001,NA,4,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,249,314,0.9,3.6,NA,NA,NA,0.09807692307692309,48,628,266,43,1.5,330,223,257,236,254,2,44,11,628.1000000000001,136,522.4000000000001,1,3,2
1999,112,340,0.36,0.7690000000000001,5,2.0583958294164506,0,0.059523809523809444,114,120,226,29,1,1.1,197,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2000,164,352,0.8,1.0700000000000016,NA,NA,NA,0.07019704433497526,128,11,224,138,0.31,1.8,86,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2001,173,312,0.3,0.8280000000000001,NA,NA,NA,0.07650501672240809,126,106,186,36,0.9,1.25,150,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2002,189,319,0.36,0.5,7,1.6655885129548813,30,0.06666666666666672,125,61,194,75,0.35,1.5,119,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2003,155,349,0.53,2.3,NA,NA,NA,0.02898550724637668,179,86,170,28,0.497,0.67,142,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2004,303,240,0.43,0.59,NA,NA,NA,0.08104621158808346,54,105,186,48,0.707,4.5,138,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2005,298,261,1.1,11,NA,NA,NA,0.09922726597260464,17,556,244,67,0.57,57,177,NA,211,241,NA,20,3,628.1000000000001,136,522.4000000000001,NA,5,2
2006,263,268,0.91,2.0600000000000023,4,19.00675902742053,62,0.10899182561307902,18,489,250,57,22.6,405,193,230.5,186,223,3,52,11,628.1000000000001,136,522.4000000000001,2,3,1
2007,270,282,0.31,0.82,NA,NA,NA,0.024691358024691377,88,46,194,29,1.1,1.1,165,NA,NA,NA,NA,NA,NA,628.1000000000001,136,522.4000000000001,NA,NA,NA
2008,240,285,0.88,0.95,NA,NA,NA,0.08088235294117649,51,296,234,48,0.907,2.2,186,NA,219,NA,NA,16,NA,628.1000000000001,136,522.4000000000001,NA,1,NA
2009,315,238,0.8,2.960000000000002,NA,NA,NA,0.023334690001356687,11,255,227,68,0.9300000000000002,1.1,159,NA,223,NA,NA,2,NA,628.1000000000001,136,522.4000000000001,NA,1,NA
2010,277,266,0.82,2.7400000000000007,3,113.7771343121273,13,0.02132601351351357,14,409,252,65,0.85,1.7,187,NA,246,NA,NA,5,NA,628.1000000000001,136,522.4000000000001,NA,1,NA
2011,190,301,1.85,4.8,4,19.003648205156463,3,0.08914159941305944,40,674,261,84,0.92,216.5,177,257,202.5,262.5,1,82,13,628.1000000000001,136,522.4000000000001,1,2,4
