Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2003,131,264,24.5,29,NA,NA,NA,0.04258505917159759,46,209,218,187,19.66,39,31,NA,76,NA,NA,1,NA,2648,1385,2366,NA,1,NA
2004,105,273,25.3,29.96,NA,NA,NA,0.04264828159645231,121,851,152,123,24,33.9,29,NA,92,NA,NA,1,NA,2648,1385,2366,NA,1,NA
2005,176,264,33.6,38.650000000000006,NA,NA,NA,0.02958304216165846,43,129,221,209,24.1,65.1,12,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2006,188,228,35.75,53.580000000000005,2,398.99514242380087,62,0.1189710610932476,38,2030,190,116,48.9,110,74,NA,138.5,185,NA,4,1,2648,1385,2366,NA,2,1
2007,189,261,23.2,26.78000000000001,2,64.38844683449341,4,0.025390782100437,54,110,207,157,31.6,36.6,50,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2008,297,177,21.9,29.840000000000003,7,208.9259253990527,9,0.06423937536778959,27,744,150,66,24.3,95.6,84,NA,95,NA,NA,1,NA,2648,1385,2366,NA,1,NA
2009,202,168,18.05,27.250000000000004,3,326.9731560059074,32,0.0491152824324089,10,953,158,50,22.580000000000002,53.349999999999994,108,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2010,181,247,30.2,39,NA,NA,NA,0.026537594025533982,41,320,206,202,20.21,46.75,4,NA,61.5,111,NA,2,1,2648,1385,2366,NA,2,1
2011,NA,331,NA,NA,2,61.29505607542767,16,0.026178010471204185,153,2360,178,116,36.650000000000006,53.900000000000006,62,NA,172,NA,NA,4,NA,2648,1385,2366,NA,2,NA
2012,111,298,29.8,32.1,3,152.94389393121625,4,0.02043799976130801,86,79.5,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2013,108,301,22.5,23.43,2,48.38594090266881,9,0.0277777777777778,211,612,90,47,27.94,56.4,43,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2014,183,230,7.48,12.3,NA,NA,NA,0.028776978417266213,44,157,186,143,16.32,20.6,43,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2015,175,258,5.99,7.272,2,82.59263880133378,30,0.04444444444444448,124,392,134,87,6.1,7.54,47,NA,71,NA,NA,1,NA,2648,1385,2366,NA,1,NA
2016,151,306,28.1,50.4,6,380.9216229980194,32,0.060282923619697976,84,53.2,222,155,8.754000000000001,25.4,67,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2017,154,237,35.95,47.97,4,130.99675023114418,15,0.054945054945054944,39,316,198,107,159.20000000000002,548,91,132,113,135.5,4,17,6,2648,1385,2366,3,5,4
2018,166,292,32.3,42.35,2,86.38092461105897,19,0.01035069160830739,100,380,192,167,34.3,40.6,25,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
2019,144,268,38.4,43.27,3,55.202913483364505,9,0.025270758122743656,112,883,156,64,44.08,349.5,92,136,122,136,1,3,1,2648,1385,2366,1,2,1
2020,194,218,22.65,37.47,NA,NA,NA,0.03133325543351243,26,316,192,146,27.65,37.2,46,NA,NA,NA,NA,NA,NA,2648,1385,2366,NA,NA,NA
