Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,77,310,322,366,2,946.893583770901,28,0.03184713375796178,149,3740,161,63,1084,3440,98,NA,243,110,NA,102,11,4410.000000000004,1150,3808,NA,6,1
1981,102,341,70,350.6,NA,NA,NA,0.08333333333333333,297,903,44,23,319.6,516,21,NA,NA,NA,NA,NA,NA,4410.000000000004,1150,3808,NA,NA,NA
1982,55,345,750,1516,7,541.9590949500733,27,0.03316307995624861,112,3650,233,156,915.5,2725,77,NA,138,NA,NA,165,NA,4410.000000000004,1150,3808,NA,3,NA
1983,94,309,1085,1420,7,1140.0553984884211,9,0.034139634601043994,22,3970,287,253,1492,2700,34,NA,235.5,202,NA,267,39,4410.000000000004,1150,3808,NA,4,3
1984,172,210,377,560.8,3,1729.7695078284141,26,0.037024379129642286,110,3920,100,63,1420,2920,37,NA,21.5,88,NA,123,13,4410.000000000004,1150,3808,NA,2,1
1985,230,261,97,172.1,2,623.0002084322659,0,0.07692307692307693,182,757,79,63,568.6,744,16,NA,NA,NA,NA,NA,NA,4410.000000000004,1150,3808,NA,NA,NA
1986,103,275,444,589,5,140.96299164312288,20,0.02403846153846154,109,4770,166,41,362,4600,125,153,139,141,36,110,43,4410.000000000004,1150,3808,2,1,1
1987,NA,308,NA,NA,NA,NA,NA,0.0975609756097561,265,886,43,31,675,786,12,NA,26,NA,NA,1,NA,4410.000000000004,1150,3808,NA,1,NA
1988,NA,316,NA,NA,6,64.97738142565078,8,0.07596153846153844,298,429,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4410.000000000004,1150,3808,NA,NA,NA
1989,NA,NA,NA,NA,3,366.7239502550041,18,NA,NA,140,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4410.000000000004,1150,3808,NA,NA,NA
1990,123,249,26,28.799999999999997,3,69.00147981843072,3,0.05555555555555555,208,330,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4410.000000000004,1150,3808,NA,NA,NA
