Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1980,110,368,3.6,4.2,NA,NA,NA,0.06666666666666667,220,232,148,56,3.2,13,92,NA,122,124,NA,7,2,1322.0000000000005,200.5,777.8000000000002,NA,2,2
1981,90,398,2.9,6.11,NA,NA,NA,0.0219780219780219,95,11,303,193,2.3200000000000003,3.8,110,NA,NA,NA,NA,NA,NA,1322.0000000000005,200.5,777.8000000000002,NA,NA,NA
1982,140,333,5,11,2,8.701285388643003,2,0.07142857142857142,137,407,196,106,16,40.5,90,NA,165,138,NA,9,1,1322.0000000000005,200.5,777.8000000000002,NA,4,1
1983,NA,241,NA,NA,10,475.9640139275589,60,0.06497890295358649,85,3300,156,49,10.780000000000005,185,107,135,134.5,120,6,29,8,1322.0000000000005,200.5,777.8000000000002,4,8,5
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
