p10,p25,p50,p75,p90,metric,comid,result_type
189,218,240,263,274.6,DS_Dur_WS,343249,observed
272.7,285,298,312.5,323.1,DS_Tim,343249,observed
35.4,44,55,63.25,69.4,DS_Mag_50,343249,observed
63.940000000000005,70.5,85,92,118.44000000000005,DS_Mag_90,343249,observed
2,2,4,5.5,6,FA_Dur,343249,observed
67.16157970773324,85.00168916986948,92.00148404492927,103.04451863965626,170.88838740202578,FA_Mag,343249,observed
0,1.5,9,37,47,FA_Tim,343249,observed
0.06650234741784038,0.07680361618331544,0.08990999639545663,0.10364628199071887,0.1101434198845983,SP_ROC,343249,observed
36.5,41,45.5,55.25,68.9,SP_Dur,343249,observed
307.20000000000005,425.5,708.5,949.5,1137,SP_Mag,343249,observed
231.89999999999998,234,244.5,260.25,275,SP_Tim,343249,observed
51.4,64,73,89.5,119.4,Wet_BFL_Dur,343249,observed
44.60000000000001,61.1,76,99.6,115.70000000000002,Wet_BFL_Mag_10,343249,observed
80.2,138.5,203,320.5,528.4000000000001,Wet_BFL_Mag_50,343249,observed
125,158.5,176,191,196.4,Wet_Tim,343249,observed
106.5,126.75,183,238.75,258.1,Peak_Tim_10,343249,observed
217.20000000000002,232.5,235.25,246.25,251.2,Peak_Tim_2,343249,observed
143.4,212.25,230,249.25,258.4,Peak_Tim_5,343249,observed
1,1,1,1.25,1.7000000000000002,Peak_Dur_10,343249,observed
4,6,10,27.5,31.500000000000007,Peak_Dur_2,343249,observed
1,1,1.5,2.25,3,Peak_Dur_5,343249,observed
1607.0000000000002,1607.0000000000002,1607.0000000000002,1607.0000000000002,1607.0000000000002,Peak_10,343249,observed
820.5,820.5,820.5,820.5,820.5,Peak_2,343249,observed
1314,1314,1314,1314,1314,Peak_5,343249,observed
1,1,1,1,1,Peak_Fre_10,343249,observed
1,2,2,3,4,Peak_Fre_2,343249,observed
1,1,1,2.25,3,Peak_Fre_5,343249,observed
