comid,metric,p10,p25,p50,p75,p90,source,result_type
7950850,Peak_Dur_2,1,1,2,5,6.5,inferred,predicted
7950850,Peak_Dur_5,1,1,1,2,3,inferred,predicted
7950850,Peak_Fre_2,1,1,2,2.75,3.5,inferred,predicted
7950850,Peak_Fre_5,1,1,1,1,1,inferred,predicted
7950850,Peak_10,19771.5223798551,41392.392019101804,91129.77382511279,159919.97370521098,279862.902704437,model,predicted
7950850,Peak_2,8819.57268755141,24928.1380000963,50147.87675003769,61916.172022577004,118256.161684579,model,predicted
7950850,Peak_5,14417.2225540568,40794.427363531,91280.323334292,141536.487618039,212715.537441916,model,predicted
7950850,DS_Dur_WS,78.1,105.625,140,182.7875,211.86,model,predicted
7950850,DS_Mag_50,54.51043065528,112.350582617556,342.477742609844,796.110385639298,1219.68644336652,model,predicted
7950850,DS_Mag_90,102.791369653655,222.463185859862,723.579000094188,1388.51568803536,2702.74091565055,model,predicted
7950850,DS_Tim,269.520833333333,287,301.125,315.6,334.8875,model,predicted
7950850,FA_Dur,2,3,4,5.5,7,obs,predicted
7950850,FA_Mag,677.120012127218,1414.15423232572,2945.33855948153,8473.29314463199,25756.6095835178,model,predicted
7950850,FA_Tim,5,13,29,44,55.02,model,predicted
7950850,Peak_Dur_10,1,1,1,1,1.5,obs,predicted
7950850,Peak_Fre_10,1,1,1,1,1.5,obs,predicted
7950850,SP_Dur,44.9675,64,84.3916666666667,111.177083333333,136.475833333333,model,predicted
7950850,SP_Mag,1378.20292784735,3169.02111881081,5894.21502756282,12344.0286386004,32864.0478131941,model,predicted
7950850,SP_ROC,0.0265887713087699,0.0308069464015716,0.0361972891566265,0.0410223919813519,0.0439718365466868,obs,predicted
7950850,SP_Tim,158.745,189.5,220.15,236,248.591666666667,model,predicted
7950850,Wet_BFL_Dur,64.0566666666666,89.8333333333333,128.05,171.6875,208.3875,model,predicted
7950850,Wet_BFL_Mag_10,66.2970946002881,173.879195065037,798.183465899149,1437.03930934001,2056.23531312099,model,predicted
7950850,Wet_BFL_Mag_50,294.194944557208,810.221777044909,2260.79583972352,3959.18174343281,6460.33686442412,model,predicted
7950850,Wet_Tim,24.1566666666667,45.2916666666667,78.8875,120.35625,145.55,model,predicted
