p10,p25,p50,p75,p90,metric,comid,result_type
213.39999999999998,224,230,246.5,254.20000000000002,DS_Dur_WS,8922717,observed
267,271,281,302,304,DS_Tim,8922717,observed
0,0,0,0.015,0.024000000000000004,DS_Mag_50,8922717,observed
0.028000000000000004,0.05500000000000001,0.07,0.12100000000000011,0.17480000000000007,DS_Mag_90,8922717,observed
NA,NA,NA,NA,NA,FA_Dur,8922717,observed
NA,NA,NA,NA,NA,FA_Mag,8922717,observed
NA,NA,NA,NA,NA,FA_Tim,8922717,observed
0.09496368038740921,0.10912698412698416,0.12499999999999993,0.13664596273291924,0.1550769230769231,SP_ROC,8922717,observed
48,53,60,86,94.19999999999999,SP_Dur,8922717,observed
1.282,1.68,3.87,6.98,7.581999999999999,SP_Mag,8922717,observed
194.8,210,222,223,225,SP_Tim,8922717,observed
46.4,49,67,87,92.79999999999998,Wet_BFL_Dur,8922717,observed
0,0.01,0.097,0.23,0.32959999999999995,Wet_BFL_Mag_10,8922717,observed
0.162,0.22,0.33,1.355,2.6179999999999994,Wet_BFL_Mag_50,8922717,observed
130.8,141,147,155,166.60000000000002,Wet_Tim,8922717,observed
200.8,203.5,208,212.5,215.2,Peak_Tim_10,8922717,observed
186.5,193.25,209.25,215.75,220.4,Peak_Tim_2,8922717,observed
200.4,204,207,209.75,212.89999999999998,Peak_Tim_5,8922717,observed
2.2,2.5,3,3.5,3.8,Peak_Dur_10,8922717,observed
1,1.75,16,30,45.599999999999994,Peak_Dur_2,8922717,observed
3.1000000000000005,6.25,8.5,9.25,9.7,Peak_Dur_5,8922717,observed
7.585,7.585,7.585,7.585,7.585,Peak_10,8922717,observed
2.315,2.315,2.315,2.315,2.315,Peak_2,8922717,observed
5.36,5.36,5.36,5.36,5.36,Peak_5,8922717,observed
1,1,1,1,1,Peak_Fre_10,8922717,observed
1,1,3,3.25,4.3,Peak_Fre_2,8922717,observed
1,1,2,3.25,3.7,Peak_Fre_5,8922717,observed
