p10,p25,p50,p75,p90,metric,comid,result_type
76.7,127.75,166,202,243.50000000000006,DS_Dur_WS,8056663,observed
189.7,234.75,280,329.5,344.2,DS_Tim,8056663,observed
7.85,9.05,11,12,14,DS_Mag_50,8056663,observed
11.070000000000006,12.25,15.5,25.150000000000013,59.46000000000008,DS_Mag_90,8056663,observed
2,3,4,6,7,FA_Dur,8056663,observed
20.071069451778918,37.74101726255145,59.35666372163034,142.99341897560694,306.16870558356436,FA_Mag,8056663,observed
4,13.75,23.5,34.5,53.300000000000004,FA_Tim,8056663,observed
0.039851624599079614,0.05718954248366013,0.07692307692307693,0.1390377734966286,0.3314380660674505,SP_ROC,8056663,observed
13.9,34.5,77,131,203.80000000000004,SP_Dur,8056663,observed
333.40000000000003,467.5,1001.5,2002.5,3242.000000000001,SP_Mag,8056663,observed
89.30000000000001,143,185.5,219.25,243.3,SP_Tim,8056663,observed
26.400000000000002,50.5,89.5,156.5,174.3,Wet_BFL_Dur,8056663,observed
9.540000000000001,11,12,14.75,20.340000000000018,Wet_BFL_Mag_10,8056663,observed
11,13,48.5,181,435.2,Wet_BFL_Mag_50,8056663,observed
23.7,43.25,64.5,104.25,136.80000000000004,Wet_Tim,8056663,observed
93.4,97,101,112,128.20000000000002,Peak_Tim_10,8056663,observed
84.4,96.75,141.75,161.125,172.2,Peak_Tim_2,8056663,observed
90.7,108.25,126.75,136.375,146.2,Peak_Tim_5,8056663,observed
1.3,1.75,2,2.25,2.7,Peak_Dur_10,8056663,observed
1,1,2.5,6.25,7.200000000000003,Peak_Dur_2,8056663,observed
1,2.5,3,4,4.6,Peak_Dur_5,8056663,observed
6212,6212,6212,6212,6212,Peak_10,8056663,observed
2310,2310,2310,2310,2310,Peak_2,8056663,observed
4544.000000000001,4544.000000000001,4544.000000000001,4544.000000000001,4544.000000000001,Peak_5,8056663,observed
1,1,1,1,1,Peak_Fre_10,8056663,observed
1,1,1,2.25,4,Peak_Fre_2,8056663,observed
1,1,1.5,2,2.5999999999999996,Peak_Fre_5,8056663,observed
