p10,p25,p50,p75,p90,metric,comid,result_type
80.1,99,129.5,169.75,227.7,DS_Dur_WS,8269105,observed
231,253.5,314,341,357,DS_Tim,8269105,observed
153.3,174.5,210,227.5,243.75,DS_Mag_50,8269105,observed
193.39,233.89999999999998,250.25,293.45,326.1,DS_Mag_90,8269105,observed
2.5,3,4,6.5,7.5,FA_Dur,8269105,observed
308.0084460644697,334.7572610793542,348.4924714057663,460.48651912569983,519.994600221991,FA_Mag,8269105,observed
6,15.25,46,58.75,65.5,FA_Tim,8269105,observed
0.009502546540217774,0.010747329622386038,0.018744802178005934,0.03094126380014314,0.09381061208267091,SP_ROC,8269105,observed
12.600000000000001,32.5,68.5,125.75,178.20000000000002,SP_Dur,8269105,observed
172.10000000000002,202.5,334,1070,2572.0000000000014,SP_Mag,8269105,observed
161,199.5,223,248.5,277,SP_Tim,8269105,observed
87.80000000000001,135,152,179,194.60000000000002,Wet_BFL_Dur,8269105,observed
61.24000000000002,89.40000000000002,137,180,220.52000000000004,Wet_BFL_Mag_10,8269105,observed
164.60000000000002,250,332.5,413,543,Wet_BFL_Mag_50,8269105,observed
26.000000000000004,45,77,94,102.2,Wet_Tim,8269105,observed
98.9,104.75,109,117.875,132.05,Peak_Tim_10,8269105,observed
101.5,117.75,131,139,154,Peak_Tim_2,8269105,observed
102.19999999999999,108.5,111,138.5,145.6,Peak_Tim_5,8269105,observed
1.3,1.75,2,2.5,3.4000000000000004,Peak_Dur_10,8269105,observed
1.5,3.5,7.5,10,13.5,Peak_Dur_2,8269105,observed
1,1.5,2,2.5,4.200000000000001,Peak_Dur_5,8269105,observed
4504,4504,4504,4504,4504,Peak_10,8269105,observed
2155,2155,2155,2155,2155,Peak_2,8269105,observed
4202,4202,4202,4202,4202,Peak_5,8269105,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,8269105,observed
1,1.75,2.5,3,4,Peak_Fre_2,8269105,observed
1,1,1,1,1.4000000000000004,Peak_Fre_5,8269105,observed
