Year,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,251.59999999999997,251.59999999999997,nan,nan,nan,nan,nan,nan,nan,nan,251.59999999999997,251.59999999999997,nan,nan,nan,nan,nan,251.59999999999997,251.59999999999997,251.59999999999997,251.59999999999997
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,223.20000000000002,223.20000000000002,nan,nan,nan,nan,nan,nan,nan,nan,223.20000000000002,223.20000000000002,nan,nan,nan,nan,nan,223.20000000000002,223.20000000000002,223.20000000000002,223.20000000000002
Peak_Dur_20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_Fre_20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_20,138.80000000000004,138.80000000000004,nan,nan,nan,nan,nan,nan,nan,nan,138.80000000000004,138.80000000000004,nan,nan,nan,nan,nan,138.80000000000004,138.80000000000004,138.80000000000004,138.80000000000004
Peak_Dur_50,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0
Peak_Fre_50,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0
Peak_50,31.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,31.0,31.0,nan,nan,nan,nan,nan,31.0,31.0,31.0,31.0
Dur_2,3.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,13.0,6.0,nan,nan,nan,nan,nan,3.0,nan,nan,8.0
Fre_2,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,7.0,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,3.0
High_2,7.544000000000006,7.544000000000006,nan,nan,nan,nan,nan,nan,nan,nan,7.544000000000006,7.544000000000006,nan,nan,nan,nan,nan,7.544000000000006,7.544000000000006,7.544000000000006,7.544000000000006
Dur_5,14.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,30.0,13.0,nan,nan,nan,nan,nan,11.0,6.0,2.0,14.0
Fre_5,9.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,8.0,9.0,nan,nan,nan,nan,nan,8.0,4.0,1.0,3.0
High_5,1.7,1.7,nan,nan,nan,nan,nan,nan,nan,nan,1.7,1.7,nan,nan,nan,nan,nan,1.7,1.7,1.7,1.7
Dur_10,30.0,42.0,nan,nan,nan,nan,nan,nan,nan,nan,61.0,31.0,nan,nan,nan,nan,nan,18.0,9.0,2.0,18.0
Fre_10,10.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,9.0,12.0,nan,nan,nan,nan,nan,10.0,6.0,1.0,3.0
High_10,0.79,0.79,nan,nan,nan,nan,nan,nan,nan,nan,0.79,0.79,nan,nan,nan,nan,nan,0.79,0.79,0.79,0.79
Dur_20,107.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,136.0,86.0,nan,nan,nan,nan,nan,31.0,12.0,4.0,41.0
Fre_20,10.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,15.0,17.0,nan,nan,nan,nan,nan,12.0,8.0,2.0,8.0
High_20,0.44,0.44,nan,nan,nan,nan,nan,nan,nan,nan,0.44,0.44,nan,nan,nan,nan,nan,0.44,0.44,0.44,0.44
